business_name,address,owner_name,email,phone,website,category,city,source
Saint Germain Bakery at The Interlock,"1115 Howell Ml Rd Suite 372, Atlanta, GA 30318, USA",,,(770) 953-5644,https://www.stgermainatl.com/,bakery,"Atlanta, USA",google_maps
Sweet Red Peach,"1020 White St SW, Atlanta, GA 30310, USA",,,(404) 228-3190,https://www.sweetredpeach.com/,bakery,"Atlanta, USA",google_maps
Colette Bread and Bakeshop,"636 N Highland Ave NE, Atlanta, GA 30306, USA",,,,https://www.coletteatl.com/,bakery,"Atlanta, USA",google_maps
The Little Tart Bakeshop,"437 Memorial Dr SE, Atlanta, GA 30312, USA",,,(404) 348-4797,http://www.littletartatl.com/,bakery,"Atlanta, USA",google_maps
Five Daughters Bakery | Ponce City Market,"675 Ponce De Leon Ave NE, Atlanta, GA 30308, USA",,,(404) 963-1922,http://fivedaughtersbakery.com/,bakery,"Atlanta, USA",google_maps
Flour + Time Bakery,"1133 Huff Rd NW suite f, Atlanta, GA 30318, USA",,flourandtimebakery@gmail.com,(470) 368-6588,http://www.flourandtimebakery.com/,vegan restaurant,"Atlanta, USA",google_maps
Evergreen Butcher + Baker,"2011 Hosea L Williams Dr NE, Atlanta, GA 30317, USA",,info@evergreenbutcherandbaker.com,(404) 996-2442,http://evergreenbutcherandbaker.com/,bakery,"Atlanta, USA",google_maps
Hansel & Gretel Bakery Cafe,"130 Luckie St NW, Atlanta, GA 30303, USA",,,(404) 797-7422,https://hanselgretelbakerycafe.com/,bakery,"Atlanta, USA",google_maps
Sweet Red Peach,"57 Poplar St NW Suite R6, Atlanta, GA 30303, USA",,,(404) 963-1802,https://order.toasttab.com/online/sweet-red-peach-atl,bakery,"Atlanta, USA",google_maps
International Bakery,"2165 Cheshire Bridge Rd NE UNIT 5, Atlanta, GA 30324, USA",,,(404) 636-7580,https://www.facebook.com/pages/International-Bakery-Inc/116256051732963,bakery,"Atlanta, USA",google_maps
Little Tart Bakeshop,"68 Georgia Ave SE, Atlanta, GA 30312, USA",,,(404) 348-4797,http://littletartatl.com/,bakery,"Atlanta, USA",google_maps
Cinnaholic,"1230 Caroline St NE Ste B110, Atlanta, GA 30307, USA",,,(404) 343-0805,https://locations.cinnaholic.com/ll/us/ga/atlanta/3/,bakery,"Atlanta, USA",google_maps
The Little Tart Bakeshop,"99 Krog St NE, Atlanta, GA 30307, USA",,,(404) 348-4797,http://www.littletartatl.com/,bakery,"Atlanta, USA",google_maps
Rosetta Bakery,"Two Buckhead Plaza, 3050 Peachtree Rd NW Suite A - 120, Atlanta, GA 30305, USA",,,(404) 205-5588,https://www.rosettabakery.com/,bakery,"Atlanta, USA",google_maps
Paris Baguette,"4511 Olde Perimeter Way #800, Atlanta, GA 30346, USA",,,(470) 949-3878,https://parisbaguette.com/locations/ga/atlanta/4511-olde-perimeter-way/,bakery,"Atlanta, USA",google_maps
Sublime Doughnuts,"535 10th St NW, Atlanta, GA 30318, USA",Kamal Grant,,(404) 897-1801,http://www.sublimedoughnuts.com/,donut shop,"Atlanta, USA",google_maps
Flaky Not Flaky - Bake Shoppe and Chocolatarium,"Food Court, 303 Peachtree Center Ave NE, Atlanta, GA 30303, USA",,info@flakynotflaky.com,(770) 847-0427,http://www.flakynotflaky.com/,restaurant,"Atlanta, USA",google_maps
CEG Bakery,"2591 Piedmont Rd NE #1115, Atlanta, GA 30324, USA",,confiserieeg@gmail.com,(404) 462-1058,https://www.gourmetbakeryatlantaga.com/,bakery,"Atlanta, USA",google_maps
Bluebells Cakery - Kingsland,"361 New North Road, Kingsland, Auckland 1010, New Zealand",,orders@bluebellscakery.co.nz,09 377 3429,http://bluebellscakery.com/,cake shop,"Auckland, New Zealand",google_maps
The Bakers Cottage,"2 New Bond Street, Kingsland, Auckland 1021, New Zealand",,thebakerscottageltd@gmail.com,09 846 3299,https://thebakerscottage.co.nz/,bakery,"Auckland, New Zealand",google_maps
VANIYÉ Patisserie - Parnell,"1/7 Windsor Street, Parnell, Auckland 1052, New Zealand",,contact@vaniye.com,,https://www.vaniye.com/,cake shop,"Auckland, New Zealand",google_maps
Diehl's Bakery,"5/65 Hillside Road, Glenfield, Auckland 0627, New Zealand",,bakerydiehl@gmail.com,09 443 7992,https://www.diehlsbakery.com/,bakery,"Auckland, New Zealand",google_maps
Scratch Bakers,"5 Graham Street, Auckland CBD, Auckland 1010, New Zealand",,,09 307 2323,http://www.scratchbakers.co.nz/,cafe,"Auckland, New Zealand",google_maps
Mor Bakery,"158 Remuera Road, Remuera, Auckland 1050, New Zealand",,,,http://www.morbakery.co.nz/,bakery,"Auckland, New Zealand",google_maps
Levain,"224 White Swan Road, Blockhouse Bay, Auckland 1041, New Zealand",,,09 626 5940,,bakery,"Auckland, New Zealand",google_maps
La Voie Française,"4/875 Dominion Road, Mount Roskill, Auckland 1041, New Zealand",,,027 247 6705,https://m.facebook.com/LVFrancaise/,bakery,"Auckland, New Zealand",google_maps
Maison des Lys Pâtisserie (Grey Lynn),"567 Great North Road, Grey Lynn, Auckland 1021, New Zealand",,,,https://www.maisondeslys.co.nz/,pastry shop,"Auckland, New Zealand",google_maps
Richoux Patisserie,"119 Main Highway, Ellerslie, Auckland 1051, New Zealand",,,09 579 1815,,bakery,"Auckland, New Zealand",google_maps
Avi’s Pies and patisserie,"293/295 Great North Road, Grey Lynn, Auckland 1021, New Zealand",,,022 320 3899,https://www.ordermeal.co.nz/avis-pies-and-patisserie-auckland/,bakery,"Auckland, New Zealand",google_maps
Tart Bakery (Grey Lynn),"555 Great North Road, Grey Lynn, Auckland 1021, New Zealand",,,09 376 5535,https://www.tartbakery.co.nz/,bakery,"Auckland, New Zealand",google_maps
La Petite Fourchette,"g02/85 Daldy Street, Auckland CBD, Auckland 1010, New Zealand",,,09 869 3360,http://www.lapetitefourchette.co.nz/,pastry shop,"Auckland, New Zealand",google_maps
Wheatz Bakery,"13 Lorne Street, Auckland CBD, Auckland 1010, New Zealand",,,022 099 8272,,bakery,"Auckland, New Zealand",google_maps
Ano-ne Bread and Matcha,"187 Symonds Street, Eden Terrace, Auckland 1010, New Zealand",,,09 302 0027,https://mizubread.co.nz/,bakery,"Auckland, New Zealand",google_maps
Luna Bakehouse,"237 Broadway, Newmarket, Auckland 1023, New Zealand",,,,http://www.lunabakehousenz.com/,bakery,"Auckland, New Zealand",google_maps
Cinnamon Squared,"41 Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",,,021 162 3144,,bakery,"Auckland, New Zealand",google_maps
Florets Bakery,"596 Great North Road, Grey Lynn, Auckland 1021, New Zealand",,maya@florets.nz,,https://florets.nz/,bakery,"Auckland, New Zealand",google_maps
Paris Mt Eden Bakery,"464 Mount Eden Road, Mount Eden, Auckland 1024, New Zealand",,,09 630 1426,https://www.facebook.com/parisbakerymteden/,bakery,"Auckland, New Zealand",google_maps
La Colmena,"Plaça de l'Àngel, 12, Ciutat Vella, 08002 Barcelona, Spain",,info@pastisserialacolmena.com,933 15 13 56,https://www.pastisserialacolmena.com/,pastry shop,"Barcelona, Spain",google_maps
Patisserie Hofmann,"Carrer dels Flassaders, 44, Ciutat Vella, 08003 Barcelona, Spain",,pastisseria@hofmann-bcn.com,932 68 82 21,http://hofmannpasteleria.com/,cake shop,"Barcelona, Spain",google_maps
Demasié,"Carrer de la Princesa, 28, Ciutat Vella, 08003 Barcelona, Spain",,info@demasie.es,932 69 11 80,http://cookiesdemasie.com/,pastry shop,"Barcelona, Spain",google_maps
Forn Mistral | Sant Antoni,"Rda. de Sant Antoni, 96, Ciutat Vella, 08001 Barcelona, Spain",,,933 01 80 37,http://www.fornmistral.com/,bakery,"Barcelona, Spain",google_maps
Baluard Barceloneta,"Carrer del Baluard, 38, Ciutat Vella, 08003 Barcelona, Spain",,,932 21 12 08,https://www.baluardbarceloneta.com/es?utm_source=GMB&utm_medium=WEB,bakery,"Barcelona, Spain",google_maps
Artesano Panadería y Pastelería,"Carrer de Sardenya, 443, local, Gràcia, 08025 Barcelona, Spain",,,617 11 00 14,https://www.artesanobcn.com/,bakery,"Barcelona, Spain",google_maps
Donatella Salento Bakery,"Carrer de Milans, 7, Ciutat Vella, 08002 Barcelona, Spain",,,,,bakery,"Barcelona, Spain",google_maps
Flor de Gràcia,"Carrer de Bruniquer, 9, Gràcia, 08012 Barcelona, Spain",,,607 01 33 00,https://www.instagram.com/flor.de.gracia/,bakery,"Barcelona, Spain",google_maps
Chök The Chocolate Kitchen,"Carrer de les Ramelleres, 26, Ciutat Vella, 08001 Barcelona, Spain",,urgell@chok.shop,936 81 78 49,https://www.chok.shop/,pastry shop,"Barcelona, Spain",google_maps
Villa Bakery,"Gran Via de les Corts Catalanes, 662, L 3, Eixample, 08010 Barcelona, Spain",,,663 86 76 53,,bakery,"Barcelona, Spain",google_maps
Pastisseria La Estrella,"Carrer Nou de la Rambla, 32, Ciutat Vella, 08001 Barcelona, Spain",,,623 93 03 89,https://pastisserialaestrella.com/,cake shop,"Barcelona, Spain",google_maps
Furnos,"Carrer de Marià Aguiló, 67, LOCAL, 2, Sant Martí, 08005 Barcelona, Spain",,,,https://www.furnos.es/,bakery,"Barcelona, Spain",google_maps
Origo Bakery,"Carrer de Milà i Fontanals, 9, Gràcia, 08012 Barcelona, Spain",,,644 52 20 40,https://www.origobakery.com/,bakery,"Barcelona, Spain",google_maps
Luiza’s Bakery,"Carrer de Cartagena, 174, Eixample, 08013 Barcelona, Spain",,,662 54 31 17,https://www.instagram.com/luizabakery/?hl=es,bakery,"Barcelona, Spain",google_maps
Origo Bakery,"Rda. de Sant Pau, 67, Eixample, 08015 Barcelona, Spain",,,684 77 20 23,https://www.origobakery.com/,bakery,"Barcelona, Spain",google_maps
Caelum,"Carrer de la Palla, 8, Ciutat Vella, 08002 Barcelona, Spain",,,933 02 69 93,https://www.instagram.com/caelumbcn/,cake shop,"Barcelona, Spain",google_maps
Obrador del Croissant,"Carrer de Cartagena, 326, Eixample, 08025 Barcelona, Spain",,,934 35 16 58,,bakery,"Barcelona, Spain",google_maps
La Pastisseria Barcelona,"Carrer d'Aragó, 228, Eixample, 08007 Barcelona, Spain",,info@website.com,934 51 84 01,https://www.lapastisseriabarcelona.com/,pastry shop,"Barcelona, Spain",google_maps
Jon Cake,"Carrer de Sant Pere Més Baix, 36, Ciutat Vella, 08003 Barcelona, Spain",,,938 39 34 13,https://www.joncake.es/en/info,cake shop,"Barcelona, Spain",google_maps
COOKONA,"Carrer del Rosselló, 160, Eixample, 08036 Barcelona, Spain",,sabrina@cookona.com,665 20 04 61,https://www.cookona.com/,pastry shop,"Barcelona, Spain",google_maps
Zeit für Brot,"Alte Schönhauser Str. 4, 10119 Berlin, Germany",,,030 28046780,https://zeitfuerbrot.com/,bakery,"Berlin, Germany",google_maps
Du Bonheur,"Brunnenstraße 39, 10115 Berlin, Germany",,,030 56591955,https://www.dubonheur.de/,pastry shop,"Berlin, Germany",google_maps
Café Bakery Süss,"Sonnenallee 5, 12047 Berlin, Germany",,,030 61288483,https://www.facebook.com/Cafe-B%C3%A4ckerei-S%C3%BCss-128955517179461,bakery,"Berlin, Germany",google_maps
Anjoy Pastry,"Karl-Liebknecht-Str. 23, 10178 Berlin, Germany",,,030 62860942,https://www.anjoypastry.de/,pastry shop,"Berlin, Germany",google_maps
Der Kuchenladen,"Kantstraße 138, 10623 Berlin, Germany",,post@derkuchenladen.de,030 31018424,https://derkuchenladen.de/,cake shop,"Berlin, Germany",google_maps
Albatross Bakery,"Graefestraße 66/67, 10967 Berlin, Germany",,,,http://albatrossberlin.com/,bakery,"Berlin, Germany",google_maps
Siebert Bakery,"Schönfließer Str. 12, 10439 Berlin, Germany",,info@baeckerei-siebert.de,030 4457576,http://www.baeckerei-siebert.de/,bakery,"Berlin, Germany",google_maps
Madame Paloma Bakehouse,"Colbestraße 3, 10247 Berlin, Germany",,,,https://madamepaloma.de/,bakery,"Berlin, Germany",google_maps
Les Pâtisseries de Sébastien,"Invalidenstraße 157, 10115 Berlin, Germany",,,0176 49556708,https://www.facebook.com/Les-Patisseries-de-Sebastien-239890682731104/,pastry shop,"Berlin, Germany",google_maps
Aux Merveilleux de Fred,"Olivaer Pl. 2, 10707 Berlin, Germany",,,030 89657184,http://www.auxmerveilleux.com/,pastry shop,"Berlin, Germany",google_maps
CANAL - Linienstraße,"Linienstraße 54, 10119 Berlin, Germany",,,,http://www.canal.berlin/,pastry shop,"Berlin, Germany",google_maps
Jute Bäckerei,"Schönhauser Allee 52A, 10437 Berlin, Germany",,,030 68006558,http://www.jute-bäckerei.de/,bakery,"Berlin, Germany",google_maps
FREA Bakery & Cafe,"Gartenstraße 9, 10115 Berlin, Germany",,,030 13897068,http://www.freabakery.de/,bakery,"Berlin, Germany",google_maps
Café Bakery Bonjour,"Markgrafenstraße 19, 10969 Berlin, Germany",,,030 60938245,,bakery,"Berlin, Germany",google_maps
CANAL - Sophienstraße,"Sophienstraße 5, 10178 Berlin, Germany",,,,https://www.canal.berlin/,pastry shop,"Berlin, Germany",google_maps
Krautzig,"Schönhauser Allee 126, 10437 Berlin, Germany",,,030 4485163,http://www.konditorei-krautzig.de/,bakery,"Berlin, Germany",google_maps
Café & Patisserie Lézard Berlin,"Bamberger Str. 49, 10779 Berlin, Germany",,info@lezardtorten.de,030 23621300,https://lezardtorten.de/,pastry shop,"Berlin, Germany",google_maps
tigertörtchen Café - Berlin Cupcakes,"Spandauer Str. 25, 10178 Berlin, Germany",,,030 67969051,https://www.tigertoertchen.de/,cafe,"Berlin, Germany",google_maps
Wiener Brot Wood Oven Bakery,"Tucholskystraße 31, 10117 Berlin, Germany",,,030 32516526,http://www.wienerbrot.de/,bakery,"Berlin, Germany",google_maps
The Sanctuary - Mitte,"Torstraße 175, 10115 Berlin, Germany",,,,http://thesanctuaryberlin.com/,bakery,"Berlin, Germany",google_maps
Les Amis Pastry Shop,"Cra, 16 #86A-05, Chapinero, Bogotá, Cundinamarca, Colombia",,,318 7647321,https://www.lesamisbizcocheria.com/,cafe,"Bogota, Colombia",google_maps
Castellana 104 - Panadería - Pastelería - Café,"Cra 19 #104-49, Bogotá, Colombia",,,320 4401151,http://www.castellana104.com/,bakery,"Bogota, Colombia",google_maps
Árbol del Pan,"Cl. 66 Bis #4-63, Chapinero, Bogotá, Cundinamarca, Colombia",,,312 7039828,,bakery,"Bogota, Colombia",google_maps
Brot,"Cl. 81 #7-93, Bogotá, Colombia",,,7037304,http://www.brot.com.co/,bakery,"Bogota, Colombia",google_maps
Brot Apice 97,"Cra. 11B # 97, 56, Chapinero, Bogotá, Cundinamarca, Colombia",,,(601) 3001776,http://www.brot.com.co/,bakery,"Bogota, Colombia",google_maps
Hornitos Quinta Paredes,"Av. La Esperanza #43A – 90, Teusaquillo, Bogotá, Cundinamarca, Colombia",,,(601) 7561515,https://hornitos.co/,bakery,"Bogota, Colombia",google_maps
"Florida, Bakery and Coffee shop","Cra. 7 #21-46, Bogotá, Colombia",,,313 3937874,https://www.pasteleriaflorida.com.co/,bakery,"Bogota, Colombia",google_maps
Best Bread De Colombia - Fondant Cakes,"Cl. 148 #19-20, Bogotá, Colombia",,,(601) 6152803,http://www.elmejorpandecolombia.com/,bakery,"Bogota, Colombia",google_maps
Mi Rincón Francés,"Cl 12c #3/64, La Candelaria, Bogotá, Cundinamarca, Colombia",,,313 2234346,,bakery,"Bogota, Colombia",google_maps
Philippe - Pastelería Light,"Cl. 109 #17 - 10, Bogotá, Colombia",,,(601) 2131366,https://www.philippe.com.co/,bakery,"Bogota, Colombia",google_maps
Bealé Pâtisserie,"Cra. 12 #70a-20, Bogotá, Colombia",,contacto@beale.com.co,301 3997944,http://www.beale.com.co/,dog cafe,"Bogota, Colombia",google_maps
Roca Pan y Helado Artesanal,"Cl. 68 #6-96, Chapinero, Bogotá, Cundinamarca, Colombia",,,311 8850495,https://linktr.ee/rocapanyhelado,bakery,"Bogota, Colombia",google_maps
Jacques,"Cl. 109 #15-48, Bogotá, Colombia",,,6205747,https://www.instagram.com/jacquesoficiall?igsh=MW9ieTFzbGxyZzVpbw==,bakery,"Bogota, Colombia",google_maps
Mistral,"C. 56A #4-09, Bogotá, Colombia",,,316 0182684,http://www.mistralencasa.com/,french restaurant,"Bogota, Colombia",google_maps
Hornitos Av. El Dorado,"Av. El Dorado #78-20, Engativá, Bogotá, Cundinamarca, Colombia",,,(601) 7561515,https://www.hornitos.co/,bakery,"Bogota, Colombia",google_maps
Bastille,"Cl. 12b #6-58, Bogotá, Colombia",,,319 5400547,https://instagram.com/bastille.pasteleria?igshid=YmMyMTA2M2Y=,bakery,"Bogota, Colombia",google_maps
Dolce Citta,"Ac. 24 #47A-48, Teusaquillo, Bogotá, Cundinamarca, Colombia",,dolcecittabog@gmail.com,310 2240314,https://www.dolcecitta.com/,bakery,"Bogota, Colombia",google_maps
Muffins y Panes,"Cra. 53 #103B-01, Suba, Bogotá, Colombia",,,(601) 6232140,,bakery,"Bogota, Colombia",google_maps
Rabbit French Bakery,"Cra. 7c Bis #139-65, Usaquén, Bogotá, Colombia",,,300 5691717,,wholesaler,"Bogota, Colombia",google_maps
Dalu Bakery,"Transversal 24# #53d-51, Teusaquillo, Bogotá, Cundinamarca, Colombia",,,322 8824335,,coffee shop,"Bogota, Colombia",google_maps
Bova's Bakery,"134 Salem St, Boston, MA 02113, USA",,info@bovabakeryboston.net,(617) 523-5601,http://bovabakeryboston.net/,bakery,"Boston, USA",google_maps
Mike's Pastry,"300 Hanover St, Boston, MA 02113, USA",,,(617) 742-3050,http://www.mikespastry.com/,pastry shop,"Boston, USA",google_maps
Bakey,"151 Tremont St, Boston, MA 02111, USA",,,(617) 670-0114,https://www.bakeybabka.com/,bakery,"Boston, USA",google_maps
Modern Pastry Shop,"257 Hanover St, Boston, MA 02113, USA",,,(617) 523-3783,https://www.modernpastry.com/,pastry shop,"Boston, USA",google_maps
Flour Bakery + Cafe,"1595 Washington St, Boston, MA 02118, USA",Of Operations Learn,,(617) 267-4300,http://www.flourbakery.com/,bakery,"Boston, USA",google_maps
Levain Bakery,"180 Newbury St, Boston, MA 02116, USA",,,(617) 390-7799,https://levainbakery.com/pages/boston,bakery,"Boston, USA",google_maps
Flour Bakery + Cafe,"131 Clarendon St, Boston, MA 02116, USA",Of Operations Learn,,(617) 437-7700,http://www.flourbakery.com/,bakery,"Boston, USA",google_maps
Parziale's Bakery,"80 Prince St, Boston, MA 02113, USA",,parzbakery@gmail.com,(617) 523-6368,http://www.parzialesbakery.com/,bakery,"Boston, USA",google_maps
Flour Bakery + Cafe,"12 Farnsworth St, Boston, MA 02210, USA",Of Operations Learn,,(617) 338-4333,http://www.flourbakery.com/,bakery,"Boston, USA",google_maps
Tatte Bakery & Cafe | Charles St,"70 Charles St, Boston, MA 02114, USA",,,(617) 723-5555,https://tattebakery.com/,cafe,"Boston, USA",google_maps
South End Buttery,"314 Shawmut Ave, Boston, MA 02118, USA",,,(617) 482-1015,https://www.southendbuttery.com/,american restaurant,"Boston, USA",google_maps
Tatte Bakery & Cafe | Back Bay,"399 Boylston St, Boston, MA 02116, USA",,,(617) 366-1555,https://tattebakery.com/,cafe,"Boston, USA",google_maps
Tous les Jours,"152 Harvard Ave, Allston, MA 02134, USA",,,(617) 787-1069,http://www.tljus.com/,bakery,"Boston, USA",google_maps
Tatte Bakery & Cafe | Emerson,"80 Boylston St, Boston, MA 02116, USA",,,(857) 277-1751,https://tattebakery.com/,cafe,"Boston, USA",google_maps
Lolly's Bakery,"158 Bennington St, East Boston, MA 02128, USA",,,(617) 567-9461,https://lollysbakeries.com/,bakery,"Boston, USA",google_maps
Levain Bakery,"107 Seaport Blvd, Boston, MA 02210, USA",,,(617) 925-7959,https://levainbakery.com/pages/seaport-boston-ma,bakery,"Boston, USA",google_maps
Tatte Bakery & Cafe | Summer St,"125 Summer St, Boston, MA 02111, USA",,,(617) 488-9525,https://tattebakery.com/,israeli restaurant,"Boston, USA",google_maps
Colette Bakery,"517 Columbus Ave, Boston, MA 02118, USA",,,(857) 449-6121,https://www.colettebakery.com/locations-and-hours,bakery,"Boston, USA",google_maps
Tatte Bakery & Cafe | One Boston Place,"201 Washington St, Boston, MA 02111, USA",,,(617) 904-9030,https://tattebakery.com/,cafe,"Boston, USA",google_maps
Bricco Panetteria,"241 Hanover St, Boston, MA 02113, USA",,,(617) 248-9859,https://www.briccosalumeria.com/panetteria/,bakery,"Boston, USA",google_maps
Daniel Bakery,"Honduras 3714, C1180 Cdad. Autónoma de Buenos Aires, Argentina",,,,https://instagram.com/danielbakery,bakery,"Buenos Aires, Argentina",google_maps
Confitería La Ideal,"Suipacha 384, C1008AAF Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-6801-1519,https://laideal.ar/,cafe,"Buenos Aires, Argentina",google_maps
ANDRA Bakery,"Vicente López 2238, C1128ACJ Cdad. Autónoma de Buenos Aires, Argentina",,,011 4311-3332,https://instagram.com/andrabakery?igshid=YmMyMTA2M2Y=,pastry shop,"Buenos Aires, Argentina",google_maps
Cocu Boulangerie,"Malabia 1510, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-3026-6000,https://www.instagram.com/cocuboulangerie/,cafe,"Buenos Aires, Argentina",google_maps
Amayta Pâtisserie,"Juncal 1207, C1001 Cdad. Autónoma de Buenos Aires, Argentina",,,,https://www.instagram.com/amayta.patisserie/,cafe,"Buenos Aires, Argentina",google_maps
Malcriada BAKERY DE BARRIO,"Dr. Emilio Ravignani 1338, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,http://www.instagram.com/malcriada.arg,pastry shop,"Buenos Aires, Argentina",google_maps
Salvaje Bakery,"Av. Dorrego 1829, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,011 2474-3573,https://www.instagram.com/salvajebakery/?hl=en,cafe,"Buenos Aires, Argentina",google_maps
OBRADOR de Panes & Galletas,"Chile 524, C1098 Cdad. Autónoma de Buenos Aires, Argentina",,,,https://www.instagram.com/obradordepanes/,bakery,"Buenos Aires, Argentina",google_maps
Le Moulin de la Fleur,"Vicente López 1699, C1019 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4811-3372,https://www.instagram.com/lemoulindelafleur?igsh=MXVjbDh5NmpuMWc4NQ==,french restaurant,"Buenos Aires, Argentina",google_maps
Co-Pain,"Juan B. Ambrosetti 901, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,,bakery,"Buenos Aires, Argentina",google_maps
Buenos Aires Bakery,"Av. Gral. Las Heras 3501, C1425 Cdad. Autónoma de Buenos Aires, Argentina",,fo@buenosairesbakery.com.ar,011 4807-9507,http://www.buenosairesbakery.com.ar/,bakery,"Buenos Aires, Argentina",google_maps
Bakery NTRA. Ms. DEL VALLE,"Av. Córdoba 3249, C1187 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4962-4757,https://www.facebook.com/nsdelvalle.panaderia/?locale=es_LA,bakery,"Buenos Aires, Argentina",google_maps
La Pâtisserie @recoleta,"Posadas 1232, C1011 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4819-1129,https://sofitel.mesa.express/,pastry shop,"Buenos Aires, Argentina",google_maps
Baker House pastry boutique,"Molina 1412, C1408FUH Cdad. Autónoma de Buenos Aires, Argentina",,,,,pastry shop,"Buenos Aires, Argentina",google_maps
