business_name,address,owner_name,email,phone,website,category,city,source
Nightingale,"1017 W Hastings St, Vancouver, BC V6C 2G6, Canada",,info@hawknightingale.com,(604) 695-9500,http://hawknightingale.com/,restaurant,"Vancouver, Canada",google_maps
Chambar Restaurant,"568 Beatty St, Vancouver, BC V6B 2L3, Canada",,info@chambar.com,(604) 879-7119,http://www.chambar.com/,restaurant,"Vancouver, Canada",google_maps
Cardero's Restaurant,"1583 Coal Harbour Quay, Vancouver, BC V6G 3J7, Canada",,info@vancouverdine.com,(604) 669-7666,https://www.vancouverdine.com/carderos/,seafood restaurant,"Vancouver, Canada",google_maps
Joe Fortes Seafood & Chop House,"777 Thurlow St, Vancouver, BC V6E 3V5, Canada",,info@joefortes.ca,(604) 669-1940,http://www.joefortes.ca/,seafood restaurant,"Vancouver, Canada",google_maps
Glowbal,"590 W Georgia St, Vancouver, BC V6E 1A3, Canada",,info@glowbal.ca,(604) 602-0835,https://glowbalgroup.com/glowbal/,restaurant,"Vancouver, Canada",google_maps
Coast,"1054 Alberni St, Vancouver, BC V6E 1A3, Canada",,info@coastrestaurant.ca,(604) 685-5010,https://www.glowbalgroup.com/coast/,restaurant,"Vancouver, Canada",google_maps
Lavantine Restaurant & Skybar,"833 W Pender St, Vancouver, BC V6C 1K7, Canada",,natasha@azurhotelvancouver.com,(604) 416-2855,https://lavantine.ca/,restaurant,"Vancouver, Canada",google_maps
Italian Kitchen,"860 Burrard St, Vancouver, BC V6Z 1X9, Canada",,info@theitaliankitchen.ca,(604) 687-2858,https://www.glowbalgroup.com/italiankitchen/,restaurant,"Vancouver, Canada",google_maps
Five Sails Restaurant,"999 Canada Pl, Vancouver, BC V6C 3E1, Canada",,info@fivesails.ca,(604) 844-2855,https://glowbalgroup.com/five-sails/,restaurant,"Vancouver, Canada",google_maps
Marcel,"1170 Howell Ml Rd, Atlanta, GA 30318, USA",,eventsmarcel@rocketfarmrestaurants.com,(404) 665-4555,http://www.marcelatl.com/,french restaurant,"Atlanta, USA",google_maps
By George restaurant and bar,"127 Peachtree Rd NE, Atlanta, GA 30303, USA",,bygeorge@thecandlerhotel.com,(470) 851-2752,https://www.bygeorgeatl.com/,restaurant,"Atlanta, USA",google_maps
Poor Calvin's,"510 Piedmont Ave NE, Atlanta, GA 30308, USA",,info@poorcalvins.com,(404) 254-4051,http://www.poorcalvins.com/,asian fusion restaurant,"Atlanta, USA",google_maps
Tabla,"77 12th St NE #2, Atlanta, GA 30309, USA",,info@tablaatlanta.com,(404) 464-8571,https://tablaatlanta.com/,indian restaurant,"Atlanta, USA",google_maps
Nikolai's Roof,"255 Courtland St NE, Atlanta, GA 30303, USA",,nikolais_roof@hilton.com,(404) 221-6362,http://nikolaisroofatl.com/?SEO_id=GMB-HH-R-ATLAHHH-1&y_source=1_MTU0MDUxNDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,restaurant,"Atlanta, USA",google_maps
"The Sun Dial Restaurant, Bar & View","210 Peachtree St NW, Atlanta, GA 30303, USA",,sundial@westin.com,(404) 589-7506,https://www.sundialrestaurant.com/,restaurant,"Atlanta, USA",google_maps
Disfrutar,"Carrer de Villarroel, 163, Eixample, 08036 Barcelona, Spain",,admin@cxcchefs.com,933 48 68 96,http://www.disfrutarbarcelona.com/,fine dining restaurant,"Barcelona, Spain",google_maps
Casa Lolea,"Carrer de Sant Pere Més Alt, 49, Ciutat Vella, 08003 Barcelona, Spain",,holabcn@casalolea.com,936 24 10 16,https://casalolea.com/,restaurant,"Barcelona, Spain",google_maps
Arcano Restaurant cave,"Carrer dels Mercaders, 10, Ciutat Vella, 08003 Barcelona, Spain",,info@arcanobcn.com,932 95 64 67,https://www.arcanobarcelona.com/,mediterranean restaurant,"Barcelona, Spain",google_maps
Prado de Flores Restaurant,"Carrer de Santa Anna, 11, Ciutat Vella, 08002 Barcelona, Spain",,reservaspradodeflores@hotmail.com,933 21 50 93,https://pradodeflores.es/,mediterranean restaurant,"Barcelona, Spain",google_maps
2254 Barcelona Restaurant,"Carrer del Consell de Cent, 335, Eixample, 08007 Barcelona, Spain",,info@2254tapasbarcelona.com,935 28 60 02,https://2254tapasbarcelona.com/,tapas restaurant,"Barcelona, Spain",google_maps
Maleducat l Restaurante Eixample,"Carrer de Manso, 54, Eixample, 08015 Barcelona, Spain",,reserves@maleducat.es,936 04 67 53,https://maleducat.es/?utm_source=GMB&utm_medium=gmb&utm_id=web,restaurant,"Barcelona, Spain",google_maps
Restaurant Ibid,"18 N Canal Rd, Singapore 048830",,hello@restaurantibid.com,9151 8698,https://www.restaurantibid.com/,asian fusion restaurant,Singapore,google_maps
Burnt Ends,"7 Dempsey Rd, #01-02, Singapore 249671",Dave Pynt,eat@burntends.com.sg,6224 3933,https://burntends.com.sg/,barbecue restaurant,Singapore,google_maps
Kimchi Dining | Korean Restaurant Singapore,"181 Orchard Rd, #06-10 Orchard Central Singapore 238896",,business@initia.sg,9113 7090,https://initia.sg/pages/kimchi-dining,korean restaurant,Singapore,google_maps
Eden Restaurant,"270 Orchard Rd, Singapore 238857",,henrik.hansson@accor.com,6603 8888,https://restaurantsandbars.accor.com/en/restaurant/B9H8_R001,restaurant,Singapore,google_maps
Dusk @ Mount Faber Peak,"Mount Faber Rd, Level 2 Mount Faber Peak Singapore, Singapore 099203",,guestrelations@mflg.com.sg,6361 0088,https://mountfaberdining.com/pages/dusk,restaurant,Singapore,google_maps
NOX - Dine in the Dark,"83 Club St, Singapore 069451",,enquiries@noxdineinthedark.com,6298 0708,https://www.noxdineinthedark.com/,european restaurant,Singapore,google_maps
Tora Tora Tora Japanese Restaurant Singapore,"62 Ubi Rd 1, #11-19, Singapore 408734",,roar@toratoratora.sg,9852 9148,https://www.toratoratora.sg/,japanese restaurant,Singapore,google_maps
The Halia at Singapore Botanic Gardens,"1 Cluny Rd, Ginger Garden Singapore Botanic Gardens, Singapore 259569",,general.hsbg@thehalia.com,8444 1148,http://www.thehalia.com/,restaurant,Singapore,google_maps
Cappadocia Turkish & Mediterranean Restaurant,"67 Bussorah St, Singapore 199481",,cappadocia.sg@gmail.com,8357 3861,https://www.cappasg.net/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,turkish restaurant,Singapore,google_maps
Kaya at The Standard,"12 Orange Grove Rd, #02-00, Singapore 258353",,kayaatthestandard@standardhotels.com,8858 7463,http://www.kayaatthestandard.com/,restaurant,Singapore,google_maps
Onslow,"9 Princes Street, Auckland CBD, Auckland 1010, New Zealand",,info@onslow.nz,09 930 9123,http://www.onslow.nz/,fine dining restaurant,"Auckland, New Zealand",google_maps
alma,"130 Quay Street, Auckland CBD, Auckland 1010, New Zealand",,info@alma.nz,09 242 1570,http://www.alma.nz/,restaurant,"Auckland, New Zealand",google_maps
Amano,"66 - 68, Tyler Street, Britomart Place, Auckland CBD, Auckland 1010, New Zealand",Bhupen Master Independent,info@amano.nz,09 394 1416,https://savor.co.nz/amano,restaurant,"Auckland, New Zealand",google_maps
Depot,"86 Federal Street, Auckland CBD, Auckland 1010, New Zealand",,hello@eatatdepot.co.nz,09 363 7048,https://depoteatery.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Culprit.,"Level 1/12 Wyndham Street, Auckland CBD, Auckland 1010, New Zealand",,hello@culprit.co.nz,09 377 5992,http://www.culpritdiningroom.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Hello Beasty,"95-97 Customs Street West, Auckland CBD, Auckland 1010, New Zealand",,emma@hellobeasty.nz,021 554 496,http://hellobeasty.nz/,restaurant,"Auckland, New Zealand",google_maps
The Conservatory,"E1/17 Jellicoe Street, Auckland CBD, Auckland 1010, New Zealand",,nowreservations@theconservatory.co.nz,09 307 2222,http://www.theconservatory.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Baduzzi,"10/26 Jellicoe Street, North Wharf, Auckland 1010, New Zealand",,info@baduzzi.co.nz,09 309 9339,http://www.baduzzi.co.nz/,italian restaurant,"Auckland, New Zealand",google_maps
Paris Butter,"166 Jervois Road, Herne Bay, Auckland 1011, New Zealand",,reservations@parisbutter.co.nz,09 376 5597,http://www.parisbutter.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Gilt Brasserie,"2 Chancery Street, Chambers, Auckland 1010, New Zealand",,hello@giltbrasserie.nz,09 300 3126,https://giltbrasserie.nz/,restaurant,"Auckland, New Zealand",google_maps
Onemata,"Park Hyatt Auckland 99 Halsey Street, Auckland CBD, Auckland 1010, New Zealand",,onemata@hyatt.com,09 366 2500,https://onematarestaurant.co.nz/,restaurant,"Auckland, New Zealand",google_maps
The French Cafe,"210 Symonds Street, Eden Terrace, Auckland 1010, New Zealand",,info@sidatthefrenchcafe.co.nz,09 377 1911,https://www.thefrenchcafe.co.nz/,fine dining restaurant,"Auckland, New Zealand",google_maps
Ortolana,"33 Tyler Street, Auckland CBD, Auckland 1010, New Zealand",,ortolana@savorgroup.co.nz,09 368 9487,http://ortolana.co.nz/,italian restaurant,"Auckland, New Zealand",google_maps
kingi,"Tuawhiti Lane, 29 Galway Street, Auckland CBD, Auckland 1010, New Zealand",,kingi@thehotelbritomart.com,09 300 9596,http://www.kingibritomart.com/,restaurant,"Auckland, New Zealand",google_maps
La Cabrera,"José A. Cabrera 5127, C1414BGQ Cdad. Autónoma de Buenos Aires, Argentina",,info@lacabrera.com.ar,011 4831-0325,http://lacabrera.com.ar/,barbecue restaurant,"Buenos Aires, Argentina",google_maps
Don Julio Parrilla,"Guatemala 4699, C1425 Cdad. Autónoma de Buenos Aires, Argentina",,info@parrilladonjulio.com.ar,011 4831-9564,https://www.parrilladonjulio.com/,restaurant,"Buenos Aires, Argentina",google_maps
El Gran Paraiso,"Gral. José Garibaldi 1428, C1166 Cdad. Autónoma de Buenos Aires, Argentina",,info@granparaiso.com.ar,011 15-2730-8488,https://granparaiso.com.ar/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Parrilla Cero5,"Suipacha 930, C1008AAT Cdad. Autónoma de Buenos Aires, Argentina",,info@parrillacero5.com.ar,011 5110-2962,http://www.parrillacero5.com/,restaurant,"Buenos Aires, Argentina",google_maps
Mishiguene,"Lafinur 3368, C1425 Cdad. Autónoma de Buenos Aires, Argentina",,info@mishiguene.com,011 15-7216-1226,https://mishiguenerestaurant.com/,fine dining restaurant,"Buenos Aires, Argentina",google_maps
Café De Tacuba,"C. de Tacuba 28, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06010 Ciudad de México, CDMX, Mexico",,reservaciones@cafedetacuba.mx,729 772 3921,http://cafedetacuba.mx/,restaurant,"Mexico City, Mexico",google_maps
Rosa Negra,"Av. Pdte. Masaryk 298, Polanco, Polanco IV Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, Mexico",,contacto@gruporosanegra.com.mx,55 5282 2603,https://www.rosanegra.com.mx/restaurantes-polanco-mexico-city-restaurants?utm_source=organic&utm_medium=gmb&utm_campaign=rosapolanco&ot_source=gmb_2834_rnp,latin american restaurant,"Mexico City, Mexico",google_maps
Casa Prime Hilton Centro Histórico,"Hotel Hilton, Av. Juarez #70-Local 1, Colonia Centro, Centro, Cuauhtémoc, 06010 Ciudad de México, CDMX, Mexico",,contacto@mexicohg.com,55 9990 5865,https://casaprime.com.mx/,restaurant,"Mexico City, Mexico",google_maps
Contramar,"Durango 200, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",,info@redcontramar.com,55 5514 9217,http://www.contramar.com.mx/,seafood restaurant,"Mexico City, Mexico",google_maps
Chapulín,"Campos Elíseos 218, Polanco, Polanco IV Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX, Mexico",,mexico_reservaciones@grupopresidente.com,55 4170 9318,https://chapulinrestaurante.com.mx/,mexican restaurant,"Mexico City, Mexico",google_maps
Miralto Restaurante,"Eje Central Lázaro Cárdenas, TORRE LATINOAMERICANA 2-PISO 41, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico",,info@miralto.com.mx,55 5518 1710,http://miralto.com.mx/,restaurant,"Mexico City, Mexico",google_maps
CÉ LA VI,"Tower 2 - Level 54, Address Sky View Hotel - بوليفارد الشيخ محمد بن راشد - برج خليفة - دبي - United Arab Emirates",,events-dxb@celavi.com,04 582 6111,https://dxb.celavi.com/,restaurant,"Dubai, UAE",google_maps
Alba Restaurant Dubai,Dubai Opera Plaza - Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,alba@metafoodiesgroup.com,058 147 9888,https://alba.metafoodiesgroup.com/,japanese restaurant,"Dubai, UAE",google_maps
NAZCAA,Address Dubai Mall Hotel - Level 12 - Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,reservations@nazcaa.com,04 542 4200,http://nazcaa.com/,restaurant,"Dubai, UAE",google_maps
Trèsind Dubai,"One&Only Royal Mirage, Arabian Court - Al Safouh Second - Dubai - United Arab Emirates",,tresind@passionfandb.com,800 1604,https://tresind.com/dubai,fine dining restaurant,"Dubai, UAE",google_maps
The Banc Dubai - Restaurant & Bar,Renaissance Hotel - 188 Marasi Dr - Business Bay - Dubai - United Arab Emirates,,reservations@thebanc.ae,04 566 2262,https://thebanc.ae/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,restaurant,"Dubai, UAE",google_maps
Jamavar Dubai,Address Residences Opera District - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,reservations@jamavardubai.com,04 553 7852,https://jamavarrestaurants.com/indian-restaurant-dubai/,indian restaurant,"Dubai, UAE",google_maps
11 Woodfire,Villa 11 75B St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,info@11woodfire.com,04 491 9000,http://www.11woodfire.com/,fine dining restaurant,"Dubai, UAE",google_maps
Maison De Curry | Restaurant with the best views of Burj Khalifa & Dubai Fountains,Souk Al Bahar - Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,mdc@passionfandb.com,052 406 6183,https://maisondecurry.com/,restaurant,"Dubai, UAE",google_maps
Jovee - Japanese & European Restaurant,"souk al bahar , Level 2 - برج خليفة - وسط مدينة دبي - دبي - United Arab Emirates",,info@joveedubai.com,050 786 8343,https://www.joveedubai.com/,restaurant,"Dubai, UAE",google_maps
Bisou Restaurant Dubai,Dubai Opera Plaza - Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,bisou@metafoodiesgroup.com,058 140 6888,https://bisou.metafoodiesgroup.com/,restaurant,"Dubai, UAE",google_maps
Krasota Dubai Restaurant,The Address Downtown - G Floor Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,dubai@krasota.art,04 433 1258,https://bit.ly/krasota_reservation,restaurant,"Dubai, UAE",google_maps
The Refuge,"Oxford St, Manchester M60 7HA, UK",,refugemcr@ihg.com,0161 233 5151,http://www.refugemcr.co.uk/,restaurant,"Manchester, UK",google_maps
Tattu Manchester,"3 Hardman Square, Gartside St, Manchester M3 3EB, UK",,manchester@tattu.co.uk,0161 819 2060,https://tattu.co.uk/locations/manchester/,chinese restaurant,"Manchester, UK",google_maps
Blacklock Manchester,"37 Peter St, Manchester M2 5GB, UK",,manchester@theblacklock.com,0161 414 0225,https://theblacklock.com/restaurants/manchester/,restaurant,"Manchester, UK",google_maps
Grand Pacific,"50 Spring Gardens, Manchester M2 1EN, UK",,info@grandpacificrestaurant.co.uk,0161 839 9365,https://grandpacificrestaurant.co.uk/,restaurant,"Manchester, UK",google_maps
Hawksmoor Manchester,"184, 186 Deansgate, Manchester M3 3WB, UK",,manchester@thehawksmoor.com,0161 836 6980,https://thehawksmoor.com/locations/manchester/?utm_source=google&utm_medium=organic&utm_campaign=gbp,seafood restaurant,"Manchester, UK",google_maps
Lucky Cat by Gordon Ramsay - Manchester,"100 King St, Manchester M2 4WU, UK",,luckycatmanchester@gordonramsay.com,0161 424 9150,https://www.gordonramsayrestaurants.com/lucky-cat-manchester/?utm_source=gmb&utm_medium=uberall&utm_campaign=business_profile,restaurant,"Manchester, UK",google_maps
Vincenzo Trattoria,"34 St Ann St, Manchester M2 7LE, UK",,hello@vincenzomanchester.co.uk,0161 833 1000,http://www.vincenzomanchester.co.uk/,italian restaurant,"Manchester, UK",google_maps
"Fenix Restaurant and Bar, Manchester","The Goods Yard Building, Goods Yard St, Manchester M3 3BG, UK",,manchester@fenixrestaurants.com,0161 646 0321,http://www.fenixrestaurants.com/,restaurant,"Manchester, UK",google_maps
Another hand,"Unit F, 253 Deansgate, Manchester M3 4EN, UK",,enquiries@anotherhandmcr.com,0161 834 2988,http://anotherhandmcr.com/,restaurant,"Manchester, UK",google_maps
10 Tib Lane,"10 Tib Ln, Manchester M2 4JB, UK",,bookings@10tiblane.com,0161 833 1034,https://www.10tiblane.com/,restaurant,"Manchester, UK",google_maps
MAYA,"40 Chorlton St., Manchester M1 3HW, UK",,reservations@mayamanchester.com,0161 517 0000,https://www.mayamanchester.com/,restaurant,"Manchester, UK",google_maps
Albert's Shed Restaurant Manchester,"18-20 Castle St, Manchester M3 4LZ, UK",,karen.hackett@ellerleisure.com,0161 839 9818,http://alberts-restaurants.com/shed/,breakfast restaurant,"Manchester, UK",google_maps
SANGAM MANCHESTER,"98 Portland St, Manchester M1 4GX, UK",,manchester@sangam.co.uk,0161 236 1313,https://www.sangam.co.uk/restaurants/sangam-manchester-city-centre/book-sangam-manchester/,indian restaurant,"Manchester, UK",google_maps
Tapas Molecular Bar,"2-chōme-1-1 Nihonbashimuromachi, Chuo City, Tokyo 103-8328, Japan",Gallery Gift Offers,motyo-reservations@mohg.com,03-3270-8188,https://www.mandarinoriental.com/en/tokyo/nihonbashi/dine/tapas-molecular-bar?htl=MOTYO&kw=MOTYO_tapas&eng=google&src=local,tapas restaurant,"Tokyo, Japan",google_maps
Sushi Yuu,"Japan, 〒106-0031 Tokyo, Minato City, Nishiazabu, 1-chōme−4−１５ 寿司勇",,daisuke0625@gmail.com,03-3403-6467,http://sushiyuu.com/,sushi restaurant,"Tokyo, Japan",google_maps
Hinokizaka,"Japan, 〒107-6245 Tokyo, Minato City, Akasaka, 9-chōme−7−１ 東京ミッドタウン 45階",,rc.tyorz.restaurant.sales@ritzcarlton.com,03-6434-8711,https://hinokizaka.ritzcarltontokyo.com/,sushi restaurant,"Tokyo, Japan",google_maps
Gallops Restaurant,"Inside Mahalaxmi Racecourse, Via, Gate no 1, Keshavrao Khadye Marg, Royal Western India Turf Club, Mahalakshmi, Mumbai, Maharashtra 400034, India",,info@gallopsrestaurant.com,022 6960 0111,https://gallopsrestaurant.com/,fine dining restaurant,"Mumbai, India",google_maps
Trèsind Mumbai,"Ground Floor Inspire BKC E, G Block BKC, Patthar Nagar, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",,tresindin@passionfandb.com,089280 00058,https://www.tresind.com/mumbai,fine dining restaurant,"Mumbai, India",google_maps
Indian Accent Mumbai,"Ground Floor, Nita Mukesh Ambani Cultural Centre, Jio World Centre, C-64, G Block, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",,reservations.mum@indianaccent.com,022 3525 1500,https://www.indianaccent.com/mumbai,indian restaurant,"Mumbai, India",google_maps
Veranda Bandra - Modern Indian Restaurant & Rooftop Bar,"331, Doctor BR Ambedkar Road, Pali Hill, Pali Pathar, Bandra West, Mumbai, Maharashtra 400050, India",,verandabandra@gmail.com,098200 27867,http://theveranda.in/,indian restaurant,"Mumbai, India",google_maps
Ziya Restaurant,"The Oberoi, Mumbai, Nariman Point, Mumbai, Maharashtra 400021, India",,reservations.nailafort@oberoihotels.com,022 6632 6210,https://www.oberoihotels.com/hotels-in-mumbai/dining/ziya/?utm_source=GMBlisting&utm_medium=organic,north indian restaurant,"Mumbai, India",google_maps
Peshwa Pavilion,"International Airport, Itc Maratha, Chhatrapati Shivaji Maharaj Int'l Airport Rd, Ashok Nagar, Andheri East, Mumbai, Maharashtra 400099, India",,reservations@itchotels.com,022 2830 3030,https://www.itchotels.com/in/en/itcmaratha-mumbai?utm_source=google&utm_medium=organic%20Search&utm_term=itcmaratha%20Restaurants&utm_campaign=listing,buffet restaurant,"Mumbai, India",google_maps
Namak - Indian Specialty Restaurant,"Hotel Sahara Star, opposite Terminal 1, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",,reservations@saharastar.com,022 3989 5000,https://www.saharastar.com/dining/namak-indian-specialty.html,fine dining restaurant,"Mumbai, India",google_maps
Bombay Brasserie Colaba,"Dhanraj Mahal, Chhatrapati Shivaji Maharaj Marg, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",,marketing@bombay-brasserie.in,086559 79257,http://bombaybrasserie.in/,restaurant,"Mumbai, India",google_maps
Tanatan Shivaji Park,"121, Ground Floor, Vidya Bhavan, opposite Sena Bhavan Dadar, Dadar West, Shivaji Park, Mumbai, Maharashtra 400028, India",,amit.libra2007@gmail.com,086575 75329,https://tanatan.co/tanatan-shivaji-park/,north indian restaurant,"Mumbai, India",google_maps
Terraço Jardins,"Alameda Santos, 2233 - Jardim Paulista, São Paulo - SP, 01419-002, Brazil",,terraco.jardins@marriott.com,(11) 97607-6586,https://www.restauranteterracojardins.com.br/,restaurant,"São Paulo, Brazil",google_maps
Jiquitaia,"Rua Coronel Oscar Porto, 808 - Paraíso, São Paulo - SP, 04003-004, Brazil",,contato@jiquitaia.com.br,(11) 3051-5638,http://jiquitaia.com.br,brazilian restaurant,"São Paulo, Brazil",google_maps
Tordesilhas,"Alameda Tietê, 489 - Jardins, São Paulo - SP, 01417-020, Brazil",,tordesilhas@tordesilhas.com,(11) 3107-7444,http://www.tordesilhas.com/,brazilian restaurant,"São Paulo, Brazil",google_maps
Banzeiro Restaurant - São Paulo,"Rua Tabapuã, 830 - Itaim Bibi, São Paulo - SP, 04533-003, Brazil",,banzeirosp@grupobanzeiro.com.br,(11) 2501-4777,https://grupobanzeiro.com.br/banzeiro-sao-paulo/,brazilian restaurant,"São Paulo, Brazil",google_maps
D.O.M.,"R. Barão de Capanema, 549 - Jardins, São Paulo - SP, 01411-010, Brazil",,dom@domrestaurante.com.br,(11) 96918-9947,http://domrestaurante.com.br/,fine dining restaurant,"São Paulo, Brazil",google_maps
Dalva e Dito,"R. Padre João Manuel, 1115 - Cerqueira César, São Paulo - SP, 01411-001, Brazil",,eventos@dalvaedito.com.br,(11) 3068-4444,http://www.dalvaedito.com.br/,brazilian restaurant,"São Paulo, Brazil",google_maps
Esther Rooftop,"01045-000 - R. Basílio da Gama, 29 - Conjunto 1101 - República, São Paulo - SP, 01046-020, Brazil",,contato@estherrooftop.com.br,(11) 3256-1009,https://www.estherrooftop.com.br/,french restaurant,"São Paulo, Brazil",google_maps
Tanit,"R. Oscar Freire, 145 - Jardins, São Paulo - SP, 01426-001, Brazil",,elviraviedma@gmail.com,(11) 3062-6385,http://restaurantetanit.com.br/,spanish restaurant,"São Paulo, Brazil",google_maps
TARAZ,"R. Itapeva, 435 - Bela Vista, São Paulo - SP, 01332-000, Brazil",,saopaulo.restaurantes@rosewoodhotels.com,(11) 3797-0500,https://www.rosewoodhotels.com/pt/sao-paulo/dining/taraz,south american restaurant,"São Paulo, Brazil",google_maps
Bar da Dona Onça,"Av. Ipiranga, 200 - 27 e 29 - Centro Histórico de São Paulo, São Paulo - SP, 01046-925, Brazil",,comunicacao@bardadonaonca.com.br,(11) 3257-2016,http://www.bardadonaonca.com.br/,bar and grill,"São Paulo, Brazil",google_maps
Storia D'Amore zona T,"Kr 13 #82-36, Bogotá, Colombia",,info@restaurantestoriadamore.com,(601) 5085809,https://co.restaurantestoriadamore.com/,italian restaurant,"Bogotá, Colombia",google_maps
La Brasserie,"Kr 13 #85-35, Bogotá, Colombia",,labrasserie@dlksa.net,313 8894213,https://labrasserierestaurante.com/,restaurant,"Bogotá, Colombia",google_maps
