business_name,address,owner_name,email,phone,website,category,city,source
Bistro Saine,"51 Albert Street, Auckland CBD, Auckland 1010, New Zealand",,bonjour@bistrosaine.co.nz,09 610 8404,https://bistrosaine.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Soul Bar & Bistro,"Corner of Lower Hobson Street, Customs Street West, Auckland CBD, Auckland 1010, New Zealand",,,09 356 7249,http://www.soulbar.co.nz/,bistro,"Auckland, New Zealand",google_maps
Origine Bistro,"Commercial Bay Level 2/172 Quay Street, Auckland CBD, Auckland 1010, New Zealand",,,027 674 4463,http://www.origine.nz/,bistro,"Auckland, New Zealand",google_maps
Hugo's Bistro,"67 Shortland Street, Auckland CBD, Auckland 1010, New Zealand",,hello@hugosbistro.co.nz,09 320 4387,http://hugosbistro.co.nz/,restaurant,"Auckland, New Zealand",google_maps
One Tree Grill,"9 Pah Road, Epsom, Auckland 1023, New Zealand",,,09 909 7215,https://www.onetreegrill.co.nz/,restaurant,"Auckland, New Zealand",google_maps
The French Cafe,"210 Symonds Street, Eden Terrace, Auckland 1010, New Zealand",,,09 377 1911,https://www.thefrenchcafe.co.nz/,fine dining restaurant,"Auckland, New Zealand",google_maps
Amano,"66 - 68, Tyler Street, Britomart Place, Auckland CBD, Auckland 1010, New Zealand",Bhupen Master Independent,events@savorgroup.co.nz,09 394 1416,https://savor.co.nz/amano,restaurant,"Auckland, New Zealand",google_maps
Bucks Bistro,"23A The Parade, Bucklands Beach, Auckland 2012, New Zealand",POSITIVELY CHAOTIC COMPANY,manager@bucksbistro.co.nz,09 215 8435,https://www.bucksbistro.co.nz/,bistro,"Auckland, New Zealand",google_maps
Paname Social,"1/3 Lorne Street, Auckland CBD, Auckland 1010, New Zealand",,hello@panamesocial.co.nz,09 884 0983,https://www.panamesocial.co.nz/?fbclid=PAAaaXQSPI3joeLPNoRLab4I5l7rWlAQLA_ECggdM8gEhv_l--75ubGUZiiQ4,bistro,"Auckland, New Zealand",google_maps
Ahi.,"Commercial Bay Level 2/7 Queen Street, Auckland CBD, Auckland 1010, New Zealand",,,022 524 4255,http://ahi.restaurant/,restaurant,"Auckland, New Zealand",google_maps
Paris Butter,"166 Jervois Road, Herne Bay, Auckland 1011, New Zealand",,,09 376 5597,http://www.parisbutter.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Le Garde-Manger,"466 Queen Street, Auckland CBD, Auckland 1010, New Zealand",,bookings@www.legardemanger.co.nz,09 362 0655,http://www.legardemanger.co.nz/,french restaurant,"Auckland, New Zealand",google_maps
Bar Magda,"25b Cross Street, Auckland CBD, Auckland 1010, New Zealand",,hi@barmagda.co.nz,021 127 9377,http://www.barmagda.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Living Room,"Park Hyatt Auckland 99 Halsey Street, Auckland CBD, Auckland 1010, New Zealand",,,09 366 2503,https://www.hyatt.com/en-US/hotel/new-zealand/park-hyatt-auckland/aklph/dining,restaurant,"Auckland, New Zealand",google_maps
Le Chef,"13 O'Connell Street, Auckland CBD, Auckland 1010, New Zealand",,booking@le-chef.co.nz,09 373 4723,https://le-chef.co.nz/,french restaurant,"Auckland, New Zealand",google_maps
Bistro Sagrada,"Carrer de la Marina, 228, Eixample, 08013 Barcelona, Spain",,,931 24 69 48,http://www.restaurantebistrosagrada.com/,mediterranean restaurant,"Barcelona, Spain",google_maps
Le Bistro Sensi,"Carrer del Regomir, 4, Ciutat Vella, 08002 Barcelona, Spain",,,932 50 61 49,http://www.sensi.es/bistro,tapas restaurant,"Barcelona, Spain",google_maps
Olivia Bistro,"Carrer de Viladomat, 80, Eixample, 08015 Barcelona, Spain",,oliviabar.bcn@gmail.com,658 08 68 69,https://olivia-bistro.makro.rest/,restaurant,"Barcelona, Spain",google_maps
Paisano Bistró,"Carrer de Lepant, 277, Eixample, 08013 Barcelona, Spain",,,935 25 04 71,https://paisanobistro.com/,italian restaurant,"Barcelona, Spain",google_maps
BODEGA OLIVA,"Carrer del Vidre, 8, Ciutat Vella, 08002 Barcelona, Spain",,,,,bar,"Barcelona, Spain",google_maps
El Nacional Barcelona,"Pg. de Gràcia, 24 Bis, Eixample, 08007 Barcelona, Spain",,,935 18 50 53,https://www.elnacionalbcn.com/,spanish restaurant,"Barcelona, Spain",google_maps
Bistrot Levante,"Placeta de Manuel Ribé, 1, Ciutat Vella, 08002 Barcelona, Spain",,,938 58 26 79,http://bistrotlevante.com/,restaurant,"Barcelona, Spain",google_maps
AL BISTRO',"Carrer de Blai, 56, Sants-Montjuïc, 08004 Barcelona, Spain",,,930 27 79 68,http://www.albistrorestaurante.com/,mediterranean restaurant,"Barcelona, Spain",google_maps
The Bistrot - Santa Eulàlia,"Pg. de Gràcia, 93, Eixample, 08008 Barcelona, Spain",,,932 15 06 74,https://www.santaeulalia.com/pages/bistrot,deli,"Barcelona, Spain",google_maps
Algrano Bistro | Tamarit,"Carrer de Tamarit, 104, Eixample, 08015 Barcelona, Spain",,info@algranobistro.com,640 39 99 88,http://www.algranobistro.com/,restaurant,"Barcelona, Spain",google_maps
Salut Bistro,"Carrer d'Enric Granados, 58, Eixample, 08008 Barcelona, Spain",,,600 05 60 71,http://salutbistro.es/,breakfast restaurant,"Barcelona, Spain",google_maps
Gourmet Sensi,"Carrer de Milans, 4, Ciutat Vella, 08002 Barcelona, Spain",,gourmet@sensi.es,936 73 62 65,https://sensi.es/gourmet,tapas restaurant,"Barcelona, Spain",google_maps
GILDA,"Carrer Ample, 34-38, Ciutat Vella, 08002 Barcelona, Spain",,,933 10 34 92,https://gildabybelgious.com/?utm_source=gmb&utm_medium=gmb&utm_campaign=web,restaurant,"Barcelona, Spain",google_maps
Bistro Medina,"Charlottenstraße, Schützenstraße 19 Ecke, 10117 Berlin, Germany",,bistro.medina@t-online.de,030 36419148,http://www.bistromedina.de/,restaurant,"Berlin, Germany",google_maps
Mervan Bistro,"Schillingstraße 1A, 10179 Berlin, Germany",,,01525 2587325,https://www.mervans-kebab.de/,falafel restaurant,"Berlin, Germany",google_maps
Bistro Lebenswelten - Humboldt Forum,"Schloßpl. 1, 10178 Berlin, Germany",,humboldtforum@lebenswelten.de,030 555705881,https://www.humboldtforum-lebenswelten.de/,bistro,"Berlin, Germany",google_maps
ALIBABA BISTRO,"Rochstraße 14E, 10178 Berlin, Germany",,,,https://alibababistro.shop/,falafel restaurant,"Berlin, Germany",google_maps
Best Bistro,"Schlesische Str. 2, 10997 Berlin, Germany",,,030 69517937,https://www.bestbistro.de/,bistro,"Berlin, Germany",google_maps
1900 Cafe Bistro,"Knesebeckstraße 76, 10623 Berlin, Germany",,,030 88715871,,bistro,"Berlin, Germany",google_maps
Restaurant Maximilians Berlin,"Friedrichstraße 185-190, 10117 Berlin, Germany",,,030 20450559,https://www.maximilians-berlin.de/,bavarian restaurant,"Berlin, Germany",google_maps
Sphere Tim Raue,"Alexanderplatz, Panoramastraße 1A, 10178 Berlin, Germany",,,030 247575875,http://www.tv-turm.de/,german restaurant,"Berlin, Germany",google_maps
Bistro am Magdeburger Platz,"Lützowstraße 31, 10785 Berlin, Germany",,,030 23003902,,bistro,"Berlin, Germany",google_maps
Bistro Mitte,"Marlene-Dietrich-Platz 2, 10785 Berlin, Germany",,,030 25531527,https://www.hyattrestaurants.com/de/berlin/restaurant/bistro-mitte-berlin-potsdamer-platz?src=prop_bergh_de_misc_other_googlebusinessprofile_organic,western restaurant,"Berlin, Germany",google_maps
Nante-Eck | Restaurant Berlin Mitte,"Unter den Linden 35, 10117 Berlin, Germany",,,030 22487257,https://www.nante-eck.de/,german restaurant,"Berlin, Germany",google_maps
Restaurant Pastis,"Rüdesheimer Str. 9, 14197 Berlin, Germany",,,030 81055769,http://www.restaurant-pastis.de/,bistro,"Berlin, Germany",google_maps
Belmondo,"Knesebeckstraße 93, 10623 Berlin, Germany",,info@belmondo-berlin.de,030 36287261,http://www.belmondo-berlin.de/,bistro,"Berlin, Germany",google_maps
ITA Bistro,"Lettestraße 9, 10437 Berlin, Germany",,hello@ita-berlin.de,030 64328158,http://www.ita-berlin.de/,bistro,"Berlin, Germany",google_maps
Gina Bistrot,"Zionskirchstraße 77, 10119 Berlin, Germany",,ginabistrot.berlin@gmail.com,01520 6216957,http://www.ginabistrot.com/,bistro,"Berlin, Germany",google_maps
PeterPaul,"Torstraße 99, 10119 Berlin, Germany",,mail@peterpaul.berlin,030 43773043,http://peterpaul.berlin/,german restaurant,"Berlin, Germany",google_maps
El Bandido Bistro,"Cl. 79b #7-12, Bogotá, Colombia",,,(601) 2125709,http://www.bandidobistro.com/,bar and grill,"Bogotá, Colombia",google_maps
Origen Bistro,"Centro Histórico, Cra. 4 #12 C 88, Bogotá, Colombia",,,310 5548665,http://www.origenbistro.com/,restaurant,"Bogotá, Colombia",google_maps
New York Bistro/Rooftop,"Cl 93b #11a-84 piso A, Chapinero, Bogotá, Cundinamarca, Colombia",,,301 8266230,http://newyorkbistro.co/,restaurant,"Bogotá, Colombia",google_maps
Bistro 1927,"Cl 45a #19-33, Teusaquillo, Bogotá, Colombia",,,313 3052289,https://www.bistro1927.com/,restaurant,"Bogotá, Colombia",google_maps
De Rivero Bistró,"Cra. 8 #65A 21, Chapinero, Bogotá, Colombia",,,322 4708564,https://derivero.com.co/,bistro,"Bogotá, Colombia",google_maps
RESTAURANTE BAR ESPLÉNDIDO BISTRÓ CENTRO,"Cra 8 #15-82, Santa Fé, Bogotá, Cundinamarca, Colombia",,,314 3510080,,restaurant,"Bogotá, Colombia",google_maps
"LONDO, cocina al carbón","Edificio Salvio, Cl. 93a #12-35 Local S4, Bogotá, Colombia",,,320 9913418,https://instagram.com/londobistro?igshid=MjkzY2Y1YTY=,restaurant,"Bogotá, Colombia",google_maps
Le Grand Mamma 116,"Ac 116 #15-65, Bogotá, Colombia",,,(601) 5088458,https://grupolegrand.com/,french restaurant,"Bogotá, Colombia",google_maps
Flambée Bistró & Café,"Cra. 11 #93-40, Bogotá, Colombia",,,315 0656045,https://flambee.com.co/,french restaurant,"Bogotá, Colombia",google_maps
Le Roi El Bistrot Francés,"Cl. 68 #5-32, Bogotá, Colombia",,,321 3860210,https://leroibistro.com/,french restaurant,"Bogotá, Colombia",google_maps
Antagónico Café Bistró,"Cra. 17a #122-27, Bogotá, Colombia",,,300 5368410,,restaurant,"Bogotá, Colombia",google_maps
Capital Bistro Colombia,"Ac. 24 #75 72, Bogotá, Colombia",,,(601) 2213062,,restaurant,"Bogotá, Colombia",google_maps
Marie Antoinette | Restaurante Frances,"Cl. 81 #13-05, Chapinero, Bogotá, Cundinamarca, Colombia",,servicioalcliente@restauranteseratta.com,322 7256479,https://www.restmarieantoinette.com/,french restaurant,"Bogotá, Colombia",google_maps
Patrón Bistró,"Kr 13 #82-52, Bogotá, Colombia",,,312 3637990,,restaurant,"Bogotá, Colombia",google_maps
Café Bistrot,"0116834, Bogotá, Colombia",,,320 8294895,,restaurant,"Bogotá, Colombia",google_maps
Venezuela Bistró,"Cl. 95 #15-20, Chapinero, Bogotá, Cundinamarca, Colombia",,,322 4515142,http://www.venezuelabistro.co/,restaurant,"Bogotá, Colombia",google_maps
Bistró Restaurante,"Ak 15 #88-10, Bogotá, Colombia",,,,,restaurant,"Bogotá, Colombia",google_maps
Cosette Andino,"Cra. 11 #82-71, Bogotá, Colombia",,cosette.salitre@dlksa.net,321 2093722,http://www.cosettecafebistro.com/,french restaurant,"Bogotá, Colombia",google_maps
Restaurante Francés Sant Just,"Edificio Asturias, Cl. 16a #2-73, La Candelaria, Bogotá, Colombia",,,314 2442520,https://www.instagram.com/santjustbogota/?hl=fr,bistro,"Bogotá, Colombia",google_maps
Negresco Bistró,"Av. Callao 924, C1023 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4700-7520,https://www.palladiohotelbuenosaires.com/gastronomia/,restaurant,"Buenos Aires, Argentina",google_maps
1745 Café Bistró,"San Martín 705, C1004AAO Cdad. Autónoma de Buenos Aires, Argentina",,,011 5825-8055,https://cafebistro1745.meitre.com/,bistro,"Buenos Aires, Argentina",google_maps
Le Rêve Bistró,"Nicaragua 5001, C1114 Cdad. Autónoma de Buenos Aires, Argentina",,,011 6129-4401,https://le-reve-bistro.meitre.com/,restaurant,"Buenos Aires, Argentina",google_maps
St. Regis Restaurant,"Av. Leandro N. Alem 1193, C1004 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4318-9211,https://www.stregisrestaurante.com/,restaurant,"Buenos Aires, Argentina",google_maps
Dada Bistró,"San Martín 941, C1004 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4314-4787,http://dadabistrobar.com/,bar and grill,"Buenos Aires, Argentina",google_maps
Bis Bistró,"Vicente López 1661 Local 12, C1018 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4813-5900,https://bis-bistro.meitre.com/,restaurant,"Buenos Aires, Argentina",google_maps
ROUX,"Peña 2300, C1126ABF Cdad. Autónoma de Buenos Aires, Argentina",,,011 4805-6794,http://www.rouxresto.com/,restaurant,"Buenos Aires, Argentina",google_maps
Lo Del Francés Café Bistrot,"Av. San Juan 500, C1147AAC Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-4065-3825,https://lo-del-frances-cafe-bistrot-buenos-aires.com/es,french restaurant,"Buenos Aires, Argentina",google_maps
L' Orangerie Alvear Palace Hotel,"Av. Alvear 1891, C1129AAA Cdad. Autónoma de Buenos Aires, Argentina",,restaurantes.aph@alvear.com.ar,011 4808-2100,http://alvearpalace.com/restaurantes-bares/restaurant-lorangerie/,restaurant,"Buenos Aires, Argentina",google_maps
Croque Madame,"Av. del Libertador 1902, C1425AAS Cdad. Autónoma de Buenos Aires, Argentina",,,011 4806-8639,http://www.croquemadame.com.ar/,restaurant,"Buenos Aires, Argentina",google_maps
The Argentine Experience,"Gorriti 4832, C1414BJN Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-3986-3613,http://www.theargentineexperience.com/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Italpast | Faena Buenos Aires,"Juana Manso 1450, C1107 Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-5039-1165,https://www.faena.com/buenos-aires/dining/bistro-sur,restaurant,"Buenos Aires, Argentina",google_maps
La Pescadorita,"Humboldt 1905, C1414CTU Cdad. Autónoma de Buenos Aires, Argentina",,,011 4773-0070,https://www.instagram.com/lapescadorita/?hl=es-la,seafood restaurant,"Buenos Aires, Argentina",google_maps
Las Pizarras bistro,"Thames 2296, C1425 Cdad. Autónoma de Buenos Aires, Argentina",,awright@specialtyvaluation.com,011 2190-8568,http://www.laspizarrasbistro.com/,bistro,"Buenos Aires, Argentina",google_maps
Cafè San Juan,"Av. San Juan 450, C1147 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4300-1112,http://facebook.com/CafeSanJuanOficial,restaurant,"Buenos Aires, Argentina",google_maps
À Nos Amours,"Gorriti 4488 C1414BJF, C1414BJF Cdad. Autónoma de Buenos Aires, Argentina",,,011 4897-2072,,french restaurant,"Buenos Aires, Argentina",google_maps
Santos Manjares,"Paraguay 938, C1057 AAN, Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-6050-2225,,steak house,"Buenos Aires, Argentina",google_maps
Aramburu Relais & Châteaux,"Pasaje del Correo, Vicente López 1661, C1103ACY Cdad. Autónoma de Buenos Aires, Argentina",,,011 4811-1414,http://www.arambururesto.com.ar/,fine dining restaurant,"Buenos Aires, Argentina",google_maps
Florida Garden,"Florida 899, C1005 AAQ, Cdad. Autónoma de Buenos Aires, Argentina",,,011 4312-7902,,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Bouchon Bistro,"95 Hout St, Cape Town City Centre, Cape Town, 8001, South Africa",,,021 422 0695,http://www.bouchon.co.za/,restaurant,"Cape Town, South Africa",google_maps
The Wes Bistro & Bar,"55 Shortmarket St, Cape Town City Centre, Cape Town, 8001, South Africa",,info@thewes.co.za,082 770 3573,https://www.thewes.co.za/,restaurant,"Cape Town, South Africa",google_maps
Bistro Sixteen82,"Steenberg Rd, Tokai, Cape Town, 7945, South Africa",,reservations@bistro1682.co.za,021 205 3866,https://steenbergfarm.com/bistro1682-cape-town-contemporary-restaurant/?utm_source=google&utm_medium=organic&utm_id=gbp-bistro-1682,restaurant,"Cape Town, South Africa",google_maps
La Boheme Wine Bar & Bistro,"341 Main Rd, Sea Point, Cape Town, 8005, South Africa",,,021 434 8797,http://www.labohemebistro.co.za/,restaurant,"Cape Town, South Africa",google_maps
The Bistro @ Klein Constantia,"End of, Klein Constantia Rd, Constantia, Cape Town, 7806, South Africa",,info@kleinconstantia.com,021 794 5188,https://www.kleinconstantia.com/the-bistro/,restaurant,"Cape Town, South Africa",google_maps
Le Bistrot de JAN Cape Town,"Quay, 6, W Quay Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",,,021 821 4180,https://janonline.com/le-bistrot-de-jan-cape-town/,restaurant,"Cape Town, South Africa",google_maps
London Road Bistro,"13 London Rd, Sea Point, Cape Town, 8005, South Africa",,events@thehydehotel.com,021 434 0205,https://www.thehydehotel.com/venues,bistro,"Cape Town, South Africa",google_maps
Zest Restaurant,"Piazza Da Luz, 94 Regent Rd, Sea Point, Cape Town, 8060, South Africa",,reservations@zestcapetown.co.za,021 010 7010,http://www.zestcapetown.co.za/,restaurant,"Cape Town, South Africa",google_maps
Belly of the beast,"110 Harrington St, Cape Town City Centre, Cape Town, 8000, South Africa",,,076 220 5458,http://www.bellyofthebeast.co.za/,restaurant,"Cape Town, South Africa",google_maps
Grub & Vine,"103 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",,,021 216 0035,http://www.grubandvine.co.za/,bistro,"Cape Town, South Africa",google_maps
Beyond Bistro,"211 Long St, Cape Town City Centre, Cape Town, 8001, South Africa",,,075 265 2553,,bistro,"Cape Town, South Africa",google_maps
Bistro Monadnock,"325 S Federal St, Chicago, IL 60604, USA",,reso@bistromonadnock.com,(312) 945-7040,http://www.bistromonadnock.com/,french restaurant,"Chicago, USA",google_maps
Bistronomic,"840 N Wabash Ave, Chicago, IL 60611, USA",The Team Bistronomic,bistronomic@hotmail.com,(312) 944-8400,http://bistronomic.net/,bistro,"Chicago, USA",google_maps
River North Bistro,"660 N State St, Chicago, IL 60654, USA",The Team Tom,info@rivernorthbistrochicago.com,(312) 202-6055,http://www.rivernorthbistrochicago.com/,american restaurant,"Chicago, USA",google_maps
Bistro Campagne,"4518 N Lincoln Ave, Chicago, IL 60625, USA",,,(773) 271-6100,http://www.bistrocampagne.com/,french restaurant,"Chicago, USA",google_maps
Boulevard Bistro,"2753 N Western Ave, Chicago, IL 60647, USA",,,(773) 799-8029,http://boulevardbistrochicago.com/,brunch restaurant,"Chicago, USA",google_maps
Grant Park Bistro,"800 S Michigan Ave, Chicago, IL 60605, USA",,,(312) 753-3420,https://www.grantparkbistro.com/,bistro,"Chicago, USA",google_maps
Chez Joël,"1119 W Taylor St, Chicago, IL 60607, USA",,,(312) 226-6479,http://www.chezjoelbistro.com/,bistro,"Chicago, USA",google_maps
Le Bouchon,"1958 N Damen Ave APT 3, Chicago, IL 60647, USA",,,(773) 862-6600,http://www.lebouchonofchicago.com/,french restaurant,"Chicago, USA",google_maps
Village Bistro,The First Collection Hotel at - Mezzanine Floor - Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates,,info@thefirstcollection.ae,04 275 6621,https://www.thefirstcollection.ae/jvc/restaurants/village-bistro-rest/?utm_source=listings&utm_medium=organic&utm_campaign=villagebistro,restaurant,"Dubai, UAE",google_maps
Bistro Des Arts,Dubai - Marina Mall - Marina Promenade - | - دبي مارينا - دبي - United Arab Emirates,,info@bistrodesarts.ae,04 551 1576,http://www.bistrodesarts.ae/,restaurant,"Dubai, UAE",google_maps
Bistro Royal Dubai,design district Building no 6 - زعبيل الثانية - Dubai Design District - دبي - United Arab Emirates,,,055 352 3078,http://www.bistroroyal.ae/,italian restaurant,"Dubai, UAE",google_maps
Two Bistro,Unit FF - 299 - A - Financial Ctr St - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,,052 415 7606,,restaurant,"Dubai, UAE",google_maps
Bistro Arabia by FashionTV,MARINA Princess Tower SHOP NO 2 - مرسى دبي - دبي مارينا - دبي - United Arab Emirates,Our Manager,bistroarabiabyftv@gmail.com,058 900 0897,https://bistroarabiaftv.com/,restaurant,"Dubai, UAE",google_maps
Sal’s Bistro,Pavilion - Al Thanyah Fifth - Jumeirah Islands - Dubai - United Arab Emirates,,media@bassili.co,050 788 0222,https://www.salsbistro.co/,bistro,"Dubai, UAE",google_maps
Bistrot Novanta Dubai,Fairmont - المركز التجاري الأولي - دبي - United Arab Emirates,,reservations@bistrotnovanta.com,050 125 5849,https://www.bistrotnovanta.com/,restaurant,"Dubai, UAE",google_maps
Bistro by INK,Ink Hotel Al - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates,,,058 570 1298,,restaurant,"Dubai, UAE",google_maps
L'AUBERGE RESTAURANT,"Ground Floor , Offices 2, One Central - Dubai World Trade Centre - المركز التجاري الثانية - دبي - United Arab Emirates",Our Chef,restoaubergedubai@gmail.com,04 451 6347,https://laubergerestaurant.com/,restaurant,"Dubai, UAE",google_maps
China Bistro Business Bay,"Downtown Retail 4, Bellevue towers - Burj Khalifa St - Business Bay - Downtown Dubai - Dubai - United Arab Emirates",,,054 995 1532,,restaurant,"Dubai, UAE",google_maps
FRNDS Restaurant,Dubai Dubai Mall - Ground Floor - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,,,04 564 2399,https://frndsdubai.com/,restaurant,"Dubai, UAE",google_maps
Salmontini Le Bistro,Precinct Building 3 - Zaa'beel Second - DIFC - Dubai - United Arab Emirates,,,04 388 2468,https://lebistro.salmontini.com/,mediterranean restaurant,"Dubai, UAE",google_maps
Table Otto - Dubai Mall,"Fashion Avenue, Dubai Mall - برج خليفة - وسط مدينة دبي - دبي - United Arab Emirates",,,04 266 8169,https://www.instagram.com/tableotto.ae/?hl=en,restaurant,"Dubai, UAE",google_maps
Nola Bijou Bistro & Bar,City Walk - C2 - Al Wasl - Dubai - United Arab Emirates,,cwreservations@noladubai.com,04 334 4098,https://www.noladubai.com/,bistro,"Dubai, UAE",google_maps
