business_name,address,owner_name,email,phone,website,category,city,source
Tempo Cafe,"6 E Chestnut St, Chicago, IL 60611, USA",,,(312) 943-4373,https://tempochicago.com/?y_source=1_MjQ3MzMyNDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,breakfast restaurant,"Chicago, USA",google_maps
EL&N London,"112 Wardour St, London W1F 0TS, UK",,,,http://www.elnlondon.com/,cafe,"London, UK",google_maps
Regency Cafe,"17-19 Regency St, London SW1P 4BY, UK",,,020 7821 6596,https://regencycafe.co.uk/,cafe,"London, UK",google_maps
St James's Café,"Horse Guards Rd, London SW1A 2BJ, UK",,,07552 008421,https://www.royalparks.org.uk/visit/parks/st-jamess-park,cafe,"London, UK",google_maps
Drury Covent Garden | Cafe & Brunch,"188-189 Drury Ln, London WC2B 5QD, UK",,,020 7831 7555,http://www.drury188189.co.uk/,brunch restaurant,"London, UK",google_maps
Kennington Lane Cafe,"383 Kennington Ln, London SE11 5QY, UK",,,020 7735 5853,https://cafekenningtonlane.co.uk/,cafe,"London, UK",google_maps
Monmouth Coffee Company,"27 Monmouth St, London WC2H 9EU, UK",,,020 7232 3010,http://www.monmouthcoffee.co.uk/,coffee shop,"London, UK",google_maps
"KOZZEE Cafe Soho | Brunch, Coffee & Desserts","193 Wardour St, London W1F 8ZF, UK",,,,http://www.kozzee.co.uk/,brunch restaurant,"London, UK",google_maps
Foyles,"107 Charing Cross Rd, London WC2H 0EB, UK",,,020 7437 5660,http://www.foyles.co.uk/,book store,"London, UK",google_maps
Prufrock Coffee,"23-25 Leather Ln, London EC1N 7TE, UK",,info@prufrockcoffee.com,,http://www.prufrockcoffee.com/,coffee shop,"London, UK",google_maps
Hideaway Coffee House,"7 Farrier's Psge, London W1D 7DP, UK",,,,https://www.instagram.com/hideawaycoffee/,coffee shop,"London, UK",google_maps
Double J's Cafe,"333 Euston Rd., London NW1 3AD, UK",,doublejscafe@hotmail.co.uk,020 7388 1212,http://www.doublejscafe.com/,cafe,"London, UK",google_maps
Scarlett Green,"4 Noel St, London W1F 8GB, UK",,reservations@daisygreenfood.com,020 3653 2010,http://www.daisygreenfood.com/,breakfast restaurant,"London, UK",google_maps
Becks Cafe,"28 Red Lion St, London WC1R 4PS, UK",,,020 7405 8565,,cafe,"London, UK",google_maps
Dulce Coffee,"86 Whitechapel High St, London E1 7QX, UK",,dulcecafe86@yahoo.com,020 7375 1636,http://www.dulcecoffeeandkitchen.com/,cafe,"London, UK",google_maps
Monmouth Coffee Company,"2 Park St, London SE1 9AB, UK",,,020 7232 3010,http://www.monmouthcoffee.co.uk/,coffee shop,"London, UK",google_maps
Terry's Cafe | London,"158 Great Suffolk St, London SE1 1PE, UK",,info@terryscafe.co.uk,020 7407 9358,https://www.terryscafe.co.uk/,cafe,"London, UK",google_maps
De Vine,"19 Vine st next, under railway bridge, to, 2 America Square, London EC3N 2PX, UK",,,020 7488 9929,,cafe,"London, UK",google_maps
Nora Cafe,"9 Wentworth St, London E1 7TB, UK",,,07810 437108,https://noracafebistro.co.uk/,cafe,"London, UK",google_maps
Ole & Steen,"56, No 2 Haymarket, St James's Market, London SW1Y 4RP, UK",,,020 3828 8242,https://oleandsteen.co.uk/,bakery,"London, UK",google_maps
The Monocle Café,"18 Chiltern St, London W1U 7QA, UK",Natalie Theodosi,hek@monocle.com,020 7135 2040,http://cafe.monocle.com/,cafe,"London, UK",google_maps
Urth Caffe,"459 S Hewitt St, Los Angeles, CA 90013, USA",,,(213) 797-4534,https://www.urthcaffe.com/,coffee shop,"Los Angeles, USA",google_maps
The L.A. Cafe,"639 S Spring St, Los Angeles, CA 90014, USA",,info@thelacafe.com,(213) 612-3000,https://www.thelacafe.com/,cafe,"Los Angeles, USA",google_maps
Dalian's Café,"530 S Grand Ave, Los Angeles, CA 90071, USA",,info@dalianscafe.com,(213) 559-0009,http://dalianscafe.com/,coffee shop,"Los Angeles, USA",google_maps
Verve Coffee Roasters,"500 Mateo St #102, Los Angeles, CA 90013, USA",,support@vervecoffee.com,(213) 419-5077,http://www.vervecoffee.com/,coffee shop,"Los Angeles, USA",google_maps
Jurassic Magic Coffee,"1865 S Mansfield Ave, Los Angeles, CA 90019, USA",,rawr@jurassicmagic.xyz,(424) 835-0598,https://www.jurassicmagic.xyz/,coffee shop,"Los Angeles, USA",google_maps
"The Butcher, The Baker, The Cappuccino Maker","8653 Sunset Blvd, West Hollywood, CA 90069, USA",,,(310) 360-6900,https://www.bbcmcafe.com/,californian restaurant,"Los Angeles, USA",google_maps
Alchemist Coffee Project,"698 S Vermont Ave Ste 103, Los Angeles, CA 90005, USA",,,(213) 388-8767,http://alchemistcp.com/,coffee shop,"Los Angeles, USA",google_maps
Fleur Café,"1300 W Olympic Blvd #102a, Los Angeles, CA 90015, USA",Ramiro Cabrera,,(213) 318-5229,http://www.fleurcafe.com/,cafe,"Los Angeles, USA",google_maps
La La Land,"189 The Grove Dr Suite G Building S10, Los Angeles, CA 90036, USA",,,(323) 879-9132,https://lalalandkindcafe.com/pages/the-grove,cafe,"Los Angeles, USA",google_maps
The Coffee Company,"8751 La Tijera Blvd, Los Angeles, CA 90045, USA",,,(310) 645-7315,http://thecoffeecompanyla.com/,brunch restaurant,"Los Angeles, USA",google_maps
Cafe Dulce (Little Tokyo),"134 Japanese Village Plaza Mall, Los Angeles, CA 90012, USA",,,(213) 346-9910,,cafe,"Los Angeles, USA",google_maps
République Café Bakery & République Restaurant,"624 S La Brea Ave, Los Angeles, CA 90036, USA",,events@republiquela.com,(310) 362-6115,http://www.republiquela.com/,french restaurant,"Los Angeles, USA",google_maps
ilcaffè,"855 S Broadway, Los Angeles, CA 90014, USA",,,(310) 844-8833,http://www.ilcaffe.la/,cafe,"Los Angeles, USA",google_maps
Cafecito Organico Silver Lake,"534 N Hoover St, Los Angeles, CA 90026, USA",,,(213) 550-3738,http://www.cafecitoorganico.com/,coffee shop,"Los Angeles, USA",google_maps
Duke's Cafe,"1149 N Gower St #204, Los Angeles, CA 90038, USA",,,(323) 785-1010,https://dukescafe.square.site/,cafe,"Los Angeles, USA",google_maps
Awesome Coffee Ktown,"3959 Wilshire Blvd a21, Los Angeles, CA 90010, USA",,,(213) 674-7558,https://www.instagram.com/awesomecoffeeshop?igsh=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,coffee shop,"Los Angeles, USA",google_maps
Cafe Calle,"3310 S Central Ave, Los Angeles, CA 90011, USA",,,(323) 432-2645,https://www.cafecalle.com/,coffee shop,"Los Angeles, USA",google_maps
De La Tierra Café,"1144 N Vermont Ave, Los Angeles, CA 90029, USA",,,(323) 522-6501,https://www.instagram.com/delatierracafeorganic?utm_source=qr,coffee shop,"Los Angeles, USA",google_maps
Maru Coffee,"1019 S Santa Fe Ave, Los Angeles, CA 90021, USA",,,,http://marucoffee.com/,coffee shop,"Los Angeles, USA",google_maps
Boxx Coffee Roasters Co.,"950 E 3rd St, Los Angeles, CA 90013, USA",Our Partners With,hello@boxxcoffee.com,(424) 313-2533,http://boxxcoffee.la/,coffee roastery,"Los Angeles, USA",google_maps
Little Collins,"708 3rd Ave, New York, NY 10017, USA",Collin We,,(212) 308-1969,http://www.littlecollinsnyc.com/,cafe,"New York City, USA",google_maps
Bibble & Sip,"253 W 51st St, New York, NY 10019, USA",,info.bibbleandsip@gmail.com,(646) 649-5116,http://bibbleandsip.com/,bakery,"New York City, USA",google_maps
Cafe Luna,"628 Hudson St, New York, NY 10014, USA",,info@cafelunany.com,(646) 861-1751,http://www.cafelunanewyork.com/,coffee shop,"New York City, USA",google_maps
Urban Backyard,"180 Mulberry St, New York, NY 10012, USA",,hello@urbanbackyardnyc.com,(646) 692-9957,http://www.urbanbackyardnyc.com/,coffee shop,"New York City, USA",google_maps
Cafe Rumi,"30 New St, New York, NY 10004, USA",,,(646) 370-5228,https://caferuminyc.com/,cafe,"New York City, USA",google_maps
Ralph's Coffee,"888 Madison Ave, New York, NY 10021, USA",,,(212) 434-8000,http://www.ralphlauren.com/,coffee shop,"New York City, USA",google_maps
Sip + Co.,"41 W 58th St, New York, NY 10019, USA",,info@sipandco.co,(516) 960-2283,http://sipandco.co/,coffee shop,"New York City, USA",google_maps
Coffee Project New York | East Village,"239 E 5th St, New York, NY 10003, USA",,,(212) 228-7888,https://coffeeprojectny.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_ev,coffee shop,"New York City, USA",google_maps
In Common NYC - A Breakfast & Brunch Restaurant,"441 9th Ave Suite 101, New York, NY 10001, USA",,weare@incommonnyc.com,(646) 370-3099,https://www.incommonnyc.com/,breakfast restaurant,"New York City, USA",google_maps
787 Coffee,"204 W 10th St, New York, NY 10014, USA",,hello@787coffee.com,(646) 852-6473,http://www.787coffee.com/,coffee shop,"New York City, USA",google_maps
Frisson Espresso,"10036 326 W 47th St, New York, NY 10036, USA",,,(646) 850-3928,http://frissonespresso.co/,coffee shop,"New York City, USA",google_maps
Grace Street Coffee & Desserts,"17 W 32nd St, New York, NY 10001, USA",,hello@bygracestreet.com,(917) 540-2776,https://www.bygracestreet.com/,dessert restaurant,"New York City, USA",google_maps
White Noise Coffee - Coffee Shop & Roastery,"829 11th Ave, Manhattan, NY 10019, USA",,,(646) 455-0339,https://whitenoisecoffee.com/,coffee shop,"New York City, USA",google_maps
Cafe Sydney Restaurant,"Level 5 Customs House, 31 Alfred St, Sydney NSW 2000, Australia",,reservations@cafesydney.com,(02) 9251 8683,http://www.cafesydney.com/,cocktail bar,"Sydney, Australia",google_maps
JOE BLACK CAFE,"27 Commonwealth St, Sydney NSW 2000, Australia",,,(02) 8097 8646,https://www.joeblackcafe.com.au/,cafe,"Sydney, Australia",google_maps
The Grounds of the City,"Shop RG 12/500 George St, Sydney NSW 2000, Australia",The Grounds Events,,(02) 9699 2225,https://thegrounds.com.au/dine-in/the-city,cafe,"Sydney, Australia",google_maps
The Rusty Rabbit,"252 Forbes St, Darlinghurst NSW 2010, Australia",,,0405 062 037,http://www.therustyrabbit.com.au/,cafe,"Sydney, Australia",google_maps
Paramount Coffee Project,"80 Commonwealth St, Surry Hills NSW 2010, Australia",,hello@paramountcoffeeproject.com.au,0481 148 439,http://www.paramountcoffeeproject.com.au/,cafe,"Sydney, Australia",google_maps
The Rocks Cafe,"99 George St, The Rocks NSW 2000, Australia",,,(02) 9247 3089,http://www.therockscafe.com.au/,cafe,"Sydney, Australia",google_maps
La Famiglia Cafe,"284 Pitt St, Sydney NSW 2000, Australia",,,(02) 8065 9449,https://www.lafamigliacafe.com.au/,cafe,"Sydney, Australia",google_maps
The Walrus Sydney CBD,"Shop 1/276 Pitt St, Sydney NSW 2000, Australia",,,(02) 9267 7664,,cafe,"Sydney, Australia",google_maps
Industry Beans York St,"Shop 2/40 York St, Sydney NSW 2000, Australia",,venues@industrybeans.com,(02) 9188 8501,https://industrybeans.com/pages/york-st-cafe,cafe,"Sydney, Australia",google_maps
The Grounds of Alexandria,"7a/2 Huntley St, Alexandria NSW 2015, Australia",The Grounds Events,,(02) 9699 2225,http://www.thegrounds.com.au/,restaurant,"Sydney, Australia",google_maps
Vogue Cafe Sydney,"5/31 Wheat Rd, Sydney NSW 2000, Australia",,reservations@voguecafe.au,(02) 8529 8850,https://voguecafe.au/,restaurant,"Sydney, Australia",google_maps
Skittle Lane,"40 King St, Sydney NSW 2000, Australia",,info@skittlelane.com,,http://skittlelane.com/,coffee shop,"Sydney, Australia",google_maps
Social Brew Cafe,"224 Harris St, Pyrmont NSW 2009, Australia",,,(02) 9571 8792,http://www.socialbrewcafe.com.au/,cafe,"Sydney, Australia",google_maps
Single O Surry Hills,"60/64 Reservoir St, Surry Hills NSW 2010, Australia",,,(02) 9211 0665,https://singleo.com.au/,coffee shop,"Sydney, Australia",google_maps
Gumption by Coffee Alchemy,"Shop 11, The Strand Arcade, 412-414 George St, Sydney NSW 2000, Australia",,support@coffeealchemy.com.au,(02) 9516 1997,https://coffeealchemy.com.au/pages/gumption,coffee shop,"Sydney, Australia",google_maps
Room Ten,"10 Llankelly Pl, Potts Point NSW 2011, Australia",,,,http://www.room10group.com.au/,cafe,"Sydney, Australia",google_maps
Four Ate Five,"485 Crown St, Surry Hills NSW 2010, Australia",,info@fouratefive.com,(02) 9698 6485,http://www.fouratefive.com/,cafe,"Sydney, Australia",google_maps
Pablo & Rusty's Sydney CBD,"161 Castlereagh St, Sydney NSW 2000, Australia",,,,https://pabloandrustys.com.au/pages/locations,cafe,"Sydney, Australia",google_maps
Diggy Doo's Coffee,"3/2 Bridge St, Sydney NSW 2000, Australia",,,0433 465 609,https://diggydooscoffee.square.site/,cafe,"Sydney, Australia",google_maps
Edition Roasters,"60 Darling Dr, Haymarket NSW 2000, Australia",,,,http://www.editionroasters.com/,cafe,"Sydney, Australia",google_maps
Dineen Coffee Co.,"140 Yonge St, Toronto, ON M5C 1X6, Canada",,,(416) 900-0949,https://www.dineencoffee.com/,coffee shop,"Toronto, Canada",google_maps
FIKA Cafe,"28 Kensington Ave, Toronto, ON M5T 2J9, Canada",,info@fika.ca,,http://www.fika.ca/,cafe,"Toronto, Canada",google_maps
NEO COFFEE BAR,"161 Frederick St Unit 100, Toronto, ON M5A 1J9, Canada",,,(647) 348-8811,https://www.neocoffeebar.com/location-frederick-x-king,coffee shop,"Toronto, Canada",google_maps
Cafe Landwer,"165 University Ave, Toronto, ON M5H 3B8, Canada",,,(647) 748-1165,http://www.landwer.ca/,restaurant,"Toronto, Canada",google_maps
Cafe23,"728 Queen St W, Toronto, ON M6J 1E8, Canada",,,(514) 994-0465,https://instagram.com/cafe23coffeebar/,cafe,"Toronto, Canada",google_maps
Nabulu Coffee,"6 St Joseph St, Toronto, ON M4Y 1J7, Canada",,info@nabulucoffee.ca,(647) 669-1372,http://www.nabulucoffee.ca/,coffee shop,"Toronto, Canada",google_maps
Balzac's Distillery District,"1 Trinity St, Toronto, ON M5A 3C4, Canada",,,(416) 207-1709,https://shop.balzacs.com/pages/distillery-district,cafe,"Toronto, Canada",google_maps
Butter & Blue,"7 Baldwin St, Toronto, ON M5T 1L1, Canada",,hello@butterandblue.ca,,https://www.butterandblue.ca/,cafe,"Toronto, Canada",google_maps
Fahrenheit Coffee,"120 Lombard St, Toronto, ON M5C 3H5, Canada",,,(647) 896-1774,http://www.fahrenheitcoffee.com/,cafe,"Toronto, Canada",google_maps
Found Coffee | College,"324 College St, Toronto, ON M5T 1S3, Canada",,,(416) 516-9666,http://found.coffee/,coffee shop,"Toronto, Canada",google_maps
Versus Coffee,"70 Adelaide St E, Toronto, ON M5C 2R6, Canada",,,(647) 987-5470,https://versuscoffeebar.com/,coffee shop,"Toronto, Canada",google_maps
Cafe 85,"695 Bay St., Toronto, ON M5G 0C3, Canada",,,(416) 591-0022,http://www.cafe85.ca/,breakfast restaurant,"Toronto, Canada",google_maps
Twilight Cafe & Bar DT (Dundas),"252 Victoria St, Toronto, ON M5B 1V8, Canada",,twilightcafe.midtown@gmail.com,(416) 815-2233,http://twilightcafe.ca/,cafe,"Toronto, Canada",google_maps
Black wolf coffee,"717 Bay St., Toronto, ON M5G 2J9, Canada",,,,,coffee shop,"Toronto, Canada",google_maps
Boxcar Social Laneway,"End of alleyway, 298 Markham St, Toronto, ON M6G 1A5, Canada",,reservations@boxcarsocial.ca,(844) 726-9227,https://boxcarsocial.ca/pages/laneway,cafe,"Toronto, Canada",google_maps
11:59 Bar:Café,"70 Temperance St Unit 1, Toronto, ON M5H 0B2, Canada",,info@1159barcafe.com,(416) 730-8019,http://www.1159barcafe.com/,restaurant,"Toronto, Canada",google_maps
7 West Cafe,"7 Charles St W, Toronto, ON M4Y 1R4, Canada",,7west.management@gmail.com,(416) 928-9041,http://www.7westcafe.com/,cafe,"Toronto, Canada",google_maps
Forget Me Not Coffee,"506 Adelaide St W, Toronto, ON M5V 1T5, Canada",,,(416) 848-0057,http://forgetmenotcoffee.ca/,cafe,"Toronto, Canada",google_maps
Rooster Coffee House,"568 Jarvis St, Toronto, ON M4Y 0C1, Canada",,hello@roostercoffeehouse.com,(647) 530-4779,http://www.roostercoffeehouse.com/,coffee shop,"Toronto, Canada",google_maps
NEO COFFEE BAR KING X SPADINA,"61 Spadina Ave., Toronto, ON M5V 1K1, Canada",,,(437) 915-9155,https://www.neocoffeebar.com/location/king-x-spadina/,coffee shop,"Toronto, Canada",google_maps
