business_name,address,owner_name,email,phone,website,category,city,source
Box Sociaal,"Plantage Middenlaan 30A, 1018 DG Amsterdam, Netherlands",,,,http://www.boxsociaal.com/,restaurant,"Amsterdam, Netherlands",google_maps
Broodje Bert,"Singel 321, 1012 WK Amsterdam, Netherlands",,,020 623 0382,,restaurant,"Amsterdam, Netherlands",google_maps
Metro Diner and Bar,"229 Peachtree St B17, Atlanta, GA 30303, USA",,metrodineratl@gmail.com,(404) 577-1420,http://www.metrodineratl.com/,diner,"Atlanta, USA",google_maps
Landmark Diner - Downtown,"60 Luckie St NW, Atlanta, GA 30303, USA",,,(404) 659-1756,https://www.landmarkdiner.com/v3/,diner,"Atlanta, USA",google_maps
Majestic Diner,"1031 Ponce De Leon Ave NE, Atlanta, GA 30306, USA",,info@majesticdiner.com,(404) 875-0276,http://www.majesticdiner.com/,diner,"Atlanta, USA",google_maps
Marietta Diner,"306 Cobb Pkwy SE, Marietta, GA 30060, USA",,,(770) 423-9390,https://www.mariettadiner.com/,american restaurant,"Atlanta, USA",google_maps
Thumbs Up Diner,"573 Edgewood Ave SE, Atlanta, GA 30312, USA",,,(404) 223-0690,http://thumbsupdiner.com/,restaurant,"Atlanta, USA",google_maps
Silver Skillet,"200 14th St NW, Atlanta, GA 30318, USA",,,(404) 874-1388,http://silverskillet.com/,diner,"Atlanta, USA",google_maps
Atlanta Breakfast Club,"249 Ivan Allen Jr Blvd NW, Atlanta, GA 30313, USA",,,(678) 492-5099,https://www.atlbreakfastclub.com/,restaurant,"Atlanta, USA",google_maps
OK Cafe,"1284 W Paces Ferry Rd NW, Atlanta, GA 30327, USA",,,(404) 233-2888,https://www.okcafe.com/,diner,"Atlanta, USA",google_maps
The Flying Biscuit Cafe,"1001 Piedmont Ave NE, Atlanta, GA 30309, USA",,,(404) 874-8887,https://flyingbiscuit.com/locations-2/midtown/,restaurant,"Atlanta, USA",google_maps
Landmark Diner (Buckhead),"3652 Roswell Rd NW, Atlanta, GA 30305, USA",,,(404) 816-9090,http://landmarkeats24.com/,diner,"Atlanta, USA",google_maps
Little Five Points Diner,"422 Seminole Ave NE, Atlanta, GA 30307, USA",,,(470) 622-4135,https://l5pdiner.com/,restaurant,"Atlanta, USA",google_maps
Thumbs Up Diner,"826 Marietta St NW, Atlanta, GA 30318, USA",,,(404) 745-4233,https://www.thumbsupdiner.com/,restaurant,"Atlanta, USA",google_maps
The Varsity,"61 North Ave NW, Atlanta, GA 30308, USA",,,(404) 881-1706,https://thevarsity.com/,diner,"Atlanta, USA",google_maps
Lakewood Diner,"2885 Lakewood Ave SW, Atlanta, GA 30315, USA",,,(404) 768-0330,,diner,"Atlanta, USA",google_maps
Sweet Georgia's Juke Joint,"200 Peachtree St L05, Atlanta, GA 30303, USA",,,(470) 419-5853,http://www.sweetgeorgiasjukejoint.com/,restaurant,"Atlanta, USA",google_maps
The White House Restaurant,"3172 Peachtree Rd NE, Atlanta, GA 30305, USA",,,(404) 237-7601,,american restaurant,"Atlanta, USA",google_maps
Ria's Bluebird,"421 Memorial Dr SE, Atlanta, GA 30312, USA",,,(404) 521-3737,http://www.riasbluebird.com/,brunch restaurant,"Atlanta, USA",google_maps
Home grown GA Restaurant,"968 Memorial Dr SE, Atlanta, GA 30316, USA",,homegrownga@yahoo.com,(404) 222-0455,https://www.homegrownga.com/,breakfast restaurant,"Atlanta, USA",google_maps
Busy Bee Cafe,"810 M.L.K. Jr Dr SW, Atlanta, GA 30314, USA",,,(404) 525-9212,https://www.thebusybeecafe.com/,soul food restaurant,"Atlanta, USA",google_maps
Atlanta's Best Diner,"800 Forrest St NW K6, Atlanta, GA 30318, USA",,,(404) 895-0359,http://atlantasbestdiner.com/,diner,"Atlanta, USA",google_maps
Broadway Diner,"255 Broadway Road Side, Newmarket, Auckland 1023, New Zealand",,hello@broadwaydiner.co.nz,,https://broadwaydiner.co.nz/,hamburger restaurant,"Auckland, New Zealand",google_maps
Bald Eagle Diner,"89 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",,info@baldeaglediner.co.nz,09 521 1611,http://www.baldeaglediner.com/,cafe,"Auckland, New Zealand",google_maps
Le Garde-Manger,"466 Queen Street, Auckland CBD, Auckland 1010, New Zealand",,bookings@www.legardemanger.co.nz,09 362 0655,http://www.legardemanger.co.nz/,french restaurant,"Auckland, New Zealand",google_maps
One Tree Grill,"9 Pah Road, Epsom, Auckland 1023, New Zealand",,,09 909 7215,https://www.onetreegrill.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Burnt Butter Diner,"62 Rosebank Road, Avondale, Auckland 1026, New Zealand",,,,https://www.instagram.com/burntbutter_nz/?hl=en,diner,"Auckland, New Zealand",google_maps
alma,"130 Quay Street, Auckland CBD, Auckland 1010, New Zealand",,,09 242 1570,http://www.alma.nz/,restaurant,"Auckland, New Zealand",google_maps
Ahi.,"Commercial Bay Level 2/7 Queen Street, Auckland CBD, Auckland 1010, New Zealand",,,022 524 4255,http://ahi.restaurant/,restaurant,"Auckland, New Zealand",google_maps
Denny's Hobson Street,"51 Hobson Street, Auckland CBD, Auckland 1010, New Zealand",,,09 309 9220,https://www.dennys.co.nz/,american restaurant,"Auckland, New Zealand",google_maps
Federal Delicatessen,"86 Federal Street, Auckland City, Auckland 1010, New Zealand",,hello@thefed.co.nz,021 905 345,http://www.thefed.co.nz/,restaurant,"Auckland, New Zealand",google_maps
Mr. Morris,"Britomart, Corner of Galway & Commerce Street, Auckland CBD, Auckland 1010, New Zealand",,eat@mrmorris.nz,09 869 5522,http://www.mrmorris.nz/,restaurant,"Auckland, New Zealand",google_maps
Tony's Original Steak & Seafood Restaurant,"27 Wellesley Street West, Auckland CBD, Auckland 1010, New Zealand",,,09 373 4196,http://tonys.co.nz/,steak house,"Auckland, New Zealand",google_maps
Soul Bar & Bistro,"Corner of Lower Hobson Street, Customs Street West, Auckland CBD, Auckland 1010, New Zealand",,,09 356 7249,http://www.soulbar.co.nz/,bistro,"Auckland, New Zealand",google_maps
The White Lady,"Corner Commerce Street &, Fort Street, Auckland CBD, Auckland 1010, New Zealand",,,0800 843 944,http://www.thewhitelady.co.nz/,hamburger restaurant,"Auckland, New Zealand",google_maps
Lone Star Queen St,"500 Queen Street, Auckland CBD, Auckland 1010, New Zealand",,,09 281 6363,https://www.lonestar.co.nz/restaurants/upper-north-island/queenst,restaurant,"Auckland, New Zealand",google_maps
Cooke's Restaurant & Bar,"58/60 Queen Street, Auckland CBD, Auckland 1010, New Zealand",,cookes@fableauckland.com,09 309 9979,https://cookesrestaurant.co.nz/,bar,"Auckland, New Zealand",google_maps
Lucky 8,"161 Ponsonby Road, Ponsonby, Auckland 1011, New Zealand",,,021 978 396,http://www.lucky8.co.nz/,restaurant,"Auckland, New Zealand",google_maps
La Lolita Barcelona,"Rambla de Catalunya, 27, Local, Eixample, 08007 Barcelona, Spain",,,933 42 92 04,http://www.lalolitarestaurante.com/,mediterranean restaurant,"Barcelona, Spain",google_maps
El Nacional Barcelona,"Pg. de Gràcia, 24 Bis, Eixample, 08007 Barcelona, Spain",,,935 18 50 53,https://www.elnacionalbcn.com/,spanish restaurant,"Barcelona, Spain",google_maps
Billy Brunch,"Carrer de Bailèn, 115, Eixample, 08009 Barcelona, Spain",,,,http://www.billybrunch.com/,breakfast restaurant,"Barcelona, Spain",google_maps
BODEGA OLIVA,"Carrer del Vidre, 8, Ciutat Vella, 08002 Barcelona, Spain",,,,,bar,"Barcelona, Spain",google_maps
Billy Brunch Headquarters,"C/ de Muntaner, 64, Eixample, 08011 Barcelona, Spain",,,,http://www.billybrunch.com/,brunch restaurant,"Barcelona, Spain",google_maps
Can Plaça,"Rambla de Catalunya, 8, Eixample, 08007 Barcelona, Spain",,,930 04 54 09,,restaurant,"Barcelona, Spain",google_maps
The Ranch Smokehouse,"Ronda de la Univ., 20, Eixample, 08007 Barcelona, Spain",,,937 60 81 28,http://www.theranch.es/,american restaurant,"Barcelona, Spain",google_maps
Fast Eddie’s,"Carrer dels Carders, 6, Ciutat Vella, 08003 Barcelona, Spain",,,,https://instagram.com/fasteddiesfood,hamburger restaurant,"Barcelona, Spain",google_maps
Honest Greens Plaça Catalunya,"Rambla de Catalunya, 3, Eixample, 08007 Barcelona, Spain",,,931 22 76 64,https://www.honestgreens.com/,mediterranean restaurant,"Barcelona, Spain",google_maps
The Steak House,"Rambla de Catalunya, 27, bis, Eixample, 08007 Barcelona, Spain",,,930 07 25 93,http://thesteakhouse.es/,restaurant,"Barcelona, Spain",google_maps
König Barcelona Centre,"Rambla de Catalunya, 5, Eixample, 08007 Barcelona, Spain",,,934 12 28 36,https://konig.cat/konig-barcelona-centre/,restaurant,"Barcelona, Spain",google_maps
Cremat 11,"Carrer de Cremat Gran i Xic, 11, Ciutat Vella, 08003 Barcelona, Spain",,,931 56 80 08,http://crematrestaurant.com/,brunch restaurant,"Barcelona, Spain",google_maps
Al Arabiya Restaurant & Cafe,"Carrer dels Escudellers, 25, Ciutat Vella, 08002 Barcelona, Spain",,,933 02 59 55,https://www.cafearabiabarcelona.com/,lebanese restaurant,"Barcelona, Spain",google_maps
Paisano Bistró,"Carrer de Lepant, 277, Eixample, 08013 Barcelona, Spain",,,935 25 04 71,https://paisanobistro.com/,italian restaurant,"Barcelona, Spain",google_maps
Vinitus,"Carrer del Consell de Cent, 333, Eixample, 08007 Barcelona, Spain",,,933 63 21 27,https://www.laflautagroup.com/,tapas restaurant,"Barcelona, Spain",google_maps
Citizen Café Barcelona,"Pl. d'Urquinaona, 4, Eixample, 08010 Barcelona, Spain",,,639 04 90 55,https://citizencafe.es/,brunch restaurant,"Barcelona, Spain",google_maps
The Sixties Diner,"Oranienburger Str. 11, 10178 Berlin, Germany",,,030 28599041,,diner,"Berlin, Germany",google_maps
Route 66 Diner,"Pariser Str. 44, 10707 Berlin, Germany",,,030 8831602,http://route66diner.de/,american restaurant,"Berlin, Germany",google_maps
Sphere Tim Raue,"Alexanderplatz, Panoramastraße 1A, 10178 Berlin, Germany",,,030 247575875,http://www.tv-turm.de/,german restaurant,"Berlin, Germany",google_maps
Night Kitchen,"Heckmann Höfe, Oranienburger Str. 32, 10115 Berlin, Germany",,,030 23575075,https://www.nightkitchenberlin.com/,mediterranean restaurant,"Berlin, Germany",google_maps
Nante-Eck | Restaurant Berlin Mitte,"Unter den Linden 35, 10117 Berlin, Germany",,,030 22487257,https://www.nante-eck.de/,german restaurant,"Berlin, Germany",google_maps
Restaurant Maximilians Berlin,"Friedrichstraße 185-190, 10117 Berlin, Germany",,,030 20450559,https://www.maximilians-berlin.de/,bavarian restaurant,"Berlin, Germany",google_maps
Flame Diner,"Zehrensdorfer Str. 9, 12277 Berlin, Germany",,,030 28036023,https://www.flame-diner.de/,american restaurant,"Berlin, Germany",google_maps
The Sixties Diner - Mariendorf,"Mariendorfer Damm 338, 12107 Berlin, Germany",,,030 76108102,,diner,"Berlin, Germany",google_maps
Hard Rock Cafe | Berlin,"Kurfürstendamm 224, 10719 Berlin, Germany",Francis Chesky,berlin_social@hardrock.com,030 884620,https://cafe.hardrock.com/berlin/,american restaurant,"Berlin, Germany",google_maps
Steakhouse & Restaurant Las Malvinas,"nähe Alexanderplatz, Barnimstraße 18, 10249 Berlin, Germany",,info@las-malvinas.de,030 24727004,https://las-malvinas.de/,steak house,"Berlin, Germany",google_maps
Wilde Matilde Deutsches Restaurant Cafe´ Bar und Variete,"Rathausstraße 23, 10178 Berlin, Germany",,,030 54083422,http://www.wildematilde.de/,german restaurant,"Berlin, Germany",google_maps
The Bird,"Am Falkpl. 5, 10437 Berlin, Germany",,thebirdreservations@gmail.com,030 20455600,http://www.thebirdinberlin.com/,american restaurant,"Berlin, Germany",google_maps
Cruise-In Diner,"Päwesiner Weg 25a, 13581 Berlin, Germany",,,030 35130130,http://www.cruise-in.de/,american restaurant,"Berlin, Germany",google_maps
"EXITROOM Burger, Coffee, Waffles & Cocktails","Wilhelmstraße 92, 10117 Berlin, Germany",,,030 544527950,https://exitroomburger.de/menu,restaurant,"Berlin, Germany",google_maps
BLOCK HOUSE Am Alexanderplatz,"Karl-Liebknecht-Str. 7, 10178 Berlin, Germany",,,030 2423300,https://www.block-house.de/restaurants/berlin/am-alexanderplatz,steak house,"Berlin, Germany",google_maps
Curry 61,"Oranienburger Str. 6, 10178 Berlin, Germany",,info@curry61.de,030 40054033,http://www.curry61.de/,fast food restaurant,"Berlin, Germany",google_maps
Diner,"Cl 127 A #53a-45, Bogotá, Colombia",,,316 4330905,https://zonak.com.co/restaurantes/diner/,restaurant,"Bogotá, Colombia",google_maps
Diner,"Ak 15 #124-30, Usaquén, Bogotá, Cundinamarca, Colombia",,,318 3510041,https://zonak.com.co/restaurantes/diner/,restaurant,"Bogotá, Colombia",google_maps
La Puerta Falsa Restaurant,"Cl. 11 #6-50, Bogotá, Colombia",,,(601) 2865091,http://www.restaurantelapuertafalsa.inf.travel/cms/templates/preview/411/25/contact,restaurant,"Bogotá, Colombia",google_maps
Diner,"Fundación, Cl. 119 #7-75, Bogotá, Colombia",,,310 8118387,https://zonak.com.co/restaurantes/diner/,restaurant,"Bogotá, Colombia",google_maps
Donde Tu Quieras Restaurante,"Cl. 81 #8-85, Bogotá, Colombia",,,322 7117634,http://dtqrestaurantes.com/,restaurant,"Bogotá, Colombia",google_maps
Harry Sasson,"Cra. 9 #75-70, Bogotá, Colombia",,,310 2445320,http://www.harrysasson.com/,fine dining restaurant,"Bogotá, Colombia",google_maps
Storia D'Amore,"Cl. 122 #15a-24, Usaquén, Bogotá, Cundinamarca, Colombia",,,(601) 5085812,https://co.restaurantestoriadamore.com/,restaurant,"Bogotá, Colombia",google_maps
Agadón,"Kr 13 #85-75, Chapinero, Bogotá, Cundinamarca, Colombia",,agadon@dlksa.net,(601) 5552220,http://www.restauranteagadon.com/,american restaurant,"Bogotá, Colombia",google_maps
Osaka Bogotá,"Kr 13 #8525, Bogotá, Colombia",,,322 6818282,http://www.osakanikkei.com/,asian fusion restaurant,"Bogotá, Colombia",google_maps
Piazza by Storia D'Amore Calle 93 Bogotá,"Cl. 93a #13a 21, Bogotá, Colombia",,,(601) 5085811,https://co.restaurantestoriadamore.com/,italian restaurant,"Bogotá, Colombia",google_maps
Le Grand Mamma 116,"Ac 116 #15-65, Bogotá, Colombia",,,(601) 5088458,https://grupolegrand.com/,french restaurant,"Bogotá, Colombia",google_maps
Restaurante Mirador La Paloma Bar.,"km1 via, Bogotá - La Calera, Chapinero, Bogotá, Cundinamarca, Colombia",,,316 8763009,http://www.miradorlapaloma.com/,restaurant,"Bogotá, Colombia",google_maps
Restaurante Nueve,"Cl. 70a #10a-18, Bogotá, Colombia",,,(601) 5691348,http://www.nueve.in/,restaurant,"Bogotá, Colombia",google_maps
LAKASTA,"Cl. 40 #21- 34, Bogotá, Colombia",,,315 4501130,https://linktr.ee/lakasta?fbclid=PAAaYdyVlSJ43lo3WnFwC8DzLSsFPUPquCGP1ivRyIGrzT2al_b9a22Ez2A9c,restaurant,"Bogotá, Colombia",google_maps
T BONE,"Cra. 4 #12C-34, La Candelaria, Bogotá, Colombia",,,(601) 4661464,https://my.matterport.com/show/?m=69mR6Yy22sn,restaurant,"Bogotá, Colombia",google_maps
Pajares Salinas,"Cra 10 #96-8, Bogotá, Colombia",,,,https://pajares-salinas.com/,spanish restaurant,"Bogotá, Colombia",google_maps
Qun,"Ac. 85 # 12-72, Bogotá, Colombia",,,(601) 3570505,http://restaurantequn.com/,peruvian restaurant,"Bogotá, Colombia",google_maps
Restaurante Casa San Isidro,"Bogotá, Bogota, Colombia",,,315 2539963,http://www.restaurantesmonserrate.com/,restaurant,"Bogotá, Colombia",google_maps
Adelaide Bake and Grill,"Cra 19 #106 27, Bogotá, Colombia",,,312 5772168,http://www.adelaide.com.co/,restaurant,"Bogotá, Colombia",google_maps
La Cabrera,"José A. Cabrera 5127, C1414BGQ Cdad. Autónoma de Buenos Aires, Argentina",,,011 4831-0325,http://lacabrera.com.ar/,barbecue restaurant,"Buenos Aires, Argentina",google_maps
Nuestro Secreto,"Posadas 1086, C1011 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4321-1200,https://www.fourseasons.com/buenosaires/dining/restaurants/nuestro_secreto/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-bue-fab-mid-seo-na&utm_content=na-na&utm_term=na,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Santos Manjares,"Paraguay 938, C1057 AAN, Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-6050-2225,,steak house,"Buenos Aires, Argentina",google_maps
La Estancia Asador Criollo,"Lavalle 941, C1047 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4326-0025,https://laestancia.ar/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Calden del soho Grill,"Honduras 4701, C1414BMK Cdad. Autónoma de Buenos Aires, Argentina",,,011 3031-2221,https://caldendelsoho.com/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
St. Regis Restaurant,"Av. Leandro N. Alem 1193, C1004 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4318-9211,https://www.stregisrestaurante.com/,restaurant,"Buenos Aires, Argentina",google_maps
The Argentine Experience,"Gorriti 4832, C1414BJN Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-3986-3613,http://www.theargentineexperience.com/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Los 36 Billares,"Av. de Mayo 1271, C1085ABC Cdad. Autónoma de Buenos Aires, Argentina",,,011 4122-1500,https://www.los36billares.com.ar/,pizza restaurant,"Buenos Aires, Argentina",google_maps
ALMA BUENOS AIRES,"Posadas 1232, C1011 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4819-1100,https://linktr.ee/sofitelbuenosaires,restaurant,"Buenos Aires, Argentina",google_maps
Cafè San Juan,"Av. San Juan 450, C1147 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4300-1112,http://facebook.com/CafeSanJuanOficial,restaurant,"Buenos Aires, Argentina",google_maps
La Cabaña Restaurant,"Av. Alicia Moreau de Justo 580, C1107 Cdad. Autónoma de Buenos Aires, Argentina",,info@lacabana.com.ar,011 4314-3710,http://www.lacabana.com.ar/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Buenos Aires Grill,"Av. Corrientes 1318, C1043 ABN, Cdad. Autónoma de Buenos Aires, Argentina",,,011 4371-5969,http://linktr.ee/bsasgrill,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Garibaldi Restaurante,"Av. Costanera Rafael Obligado 4899, C1428 Cdad. Autónoma de Buenos Aires, Argentina",,hospitality@covermanager.com,,https://www.covermanager.com/reserve/module_restaurant/garibaldi-restaurante-buenos-aires-argentina/spanish?source=INSTAGRAM,restaurant,"Buenos Aires, Argentina",google_maps
Café de los Angelitos,"Avenida Rivadavia 2100 (esq, Rincón, 1033 Cdad. Autónoma de Buenos Aires, Argentina",,info@cafedelosangelitos.com,011 4952-2320,https://www.cafedelosangelitos.com/,cafe,"Buenos Aires, Argentina",google_maps
Villegas Restó,"Av. Alicia Moreau de Justo 1050, C1005 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4343-0108,http://www.villegasresto.com.ar/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Cucina D'Onore,"Av. Alicia Moreau de Justo 1768, C1107 AFJ, Cdad. Autónoma de Buenos Aires, Argentina",,info@cucinadonore.com,011 4315-9260,http://www.cucinadonore.com/,italian restaurant,"Buenos Aires, Argentina",google_maps
Buenos Aires Grill,"Av. Sta. Fe 1876, C1123 Cdad. Autónoma de Buenos Aires, Argentina",,,011 4813-4796,http://linktr.ee/bsasgrill1876,argentinian restaurant,"Buenos Aires, Argentina",google_maps
The New Brighton,"Sarmiento 645, C1041AAM Cdad. Autónoma de Buenos Aires, Argentina",,,011 6346-5179,http://www.brightonbuenosaires.com.ar/,argentinian restaurant,"Buenos Aires, Argentina",google_maps
Egghead Diner,"34 Kloof St, Gardens, Cape Town, 8005, South Africa",,info@egghead.za.com,021 286 9034,https://eggheaddiner.co.za/,diner,"Cape Town, South Africa",google_maps
Clarke's Bar & Dining Room,"133 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",,,021 003 8113,http://clarkesdining.co.za/,diner,"Cape Town, South Africa",google_maps
The Dog's Bollocks at YARD,"6 Roodehek St, Gardens, Cape Town, 8001, South Africa",,info@yardco.co.za,083 440 7843,https://www.yardco.co.za/,hamburger restaurant,"Cape Town, South Africa",google_maps
Arnolds Restaurant,"60 Kloof St, Gardens, Cape Town, 8001, South Africa",,manager@arnolds.co.za,021 424 4344,http://www.arnolds.co.za/,restaurant,"Cape Town, South Africa",google_maps
Belly of the beast,"110 Harrington St, Cape Town City Centre, Cape Town, 8000, South Africa",,,076 220 5458,http://www.bellyofthebeast.co.za/,restaurant,"Cape Town, South Africa",google_maps
Three Feathers Diner & Restaurant,"363 Albert Rd, Woodstock, Cape Town, 7950, South Africa",,,064 943 3920,,diner,"Cape Town, South Africa",google_maps
Burger & Lobster by PAN Collection,"105 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",,,021 422 4297,http://www.burgerandlobster.co.za/,hamburger restaurant,"Cape Town, South Africa",google_maps
COPA Restaurant,"167 Loop St, Cape Town City Centre, Cape Town, 8001, South Africa",,,021 812 8888,https://www.pepperclub.co.za/dining/copa-restaurant,restaurant,"Cape Town, South Africa",google_maps
Lola's Eatery Cape Town,"228 Long St, Cape Town City Centre, Cape Town, 8001, South Africa",,,076 328 0274,,restaurant,"Cape Town, South Africa",google_maps
Between Us,"176 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",,info@betweenus.capetown,079 729 5316,http://www.betweenus.capetown/,restaurant,"Cape Town, South Africa",google_maps
Reverie Social Table,"226A Lower Main Rd, Observatory, Cape Town, 7925, South Africa",,,079 060 6971,http://www.reverie.capetown/,restaurant,"Cape Town, South Africa",google_maps
Bandits & Burgers Sea Point,"303 Main Rd, Sea Point, Cape Town, 8001, South Africa",,,069 902 5183,http://facebook.com/banditsandburgers,restaurant,"Cape Town, South Africa",google_maps
Tiger's Milk Long Street,"44 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",,,021 422 3556,https://www.tigersmilk.co.za/location/long-street/?utm_source=google_maps&utm_medium=website_button&utm_campaign=SP&utm_content=SP,restaurant,"Cape Town, South Africa",google_maps
Mariam's Kitchen St Georges Mall,"101 St Georges Mall, Cape Town City Centre, Cape Town, 8000, South Africa",,,071 544 2182,,restaurant,"Cape Town, South Africa",google_maps
PIER Restaurant,"Pierhead Building (next to the NSRI V&A Waterfront, Bowl, Cape Town, 8001, South Africa",,,021 879 6328,https://www.lacolombe.restaurant/pier,restaurant,"Cape Town, South Africa",google_maps
Eleven City Diner,"1112 S Wabash Ave, Chicago, IL 60605, USA",,,(312) 212-1112,http://www.elevencitydiner.com/,diner,"Chicago, USA",google_maps
White Palace Grill,"1159 S Canal St, Chicago, IL 60607, USA",,,(312) 939-7167,https://www.whitepalacegrill.com/,diner,"Chicago, USA",google_maps
Diner Grill,"1635 W Irving Park Rd, Chicago, IL 60613, USA",,,(773) 248-2030,http://www.dinergrill.com/,diner,"Chicago, USA",google_maps
Griddle 24,"334 W Chicago Ave, Chicago, IL 60654, USA",,,(872) 259-9602,https://www.griddle24.com/,diner,"Chicago, USA",google_maps
Lou Mitchell's,"565 W Jackson Blvd, Chicago, IL 60661, USA",,,(312) 939-3111,http://www.loumitchells.com/,diner,"Chicago, USA",google_maps
"The Chicago Diner, Lakeview","3411 N Halsted St, Chicago, IL 60657, USA",,,(773) 935-6696,https://www.veggiediner.com/,diner,"Chicago, USA",google_maps
Ed Debevic's,"159 E Ohio St, Chicago, IL 60611, USA",,,(312) 374-8497,https://www.eddebevics.com/,diner,"Chicago, USA",google_maps
Stella's Diner,"3042 N Broadway, Chicago, IL 60657, USA",,info@stellasdinerchicago.com,(773) 472-9040,http://www.stellasdinerchicago.com/,diner,"Chicago, USA",google_maps
Eggy's Diner,"333 E Benton Pl Suite 301, Chicago, IL 60601, USA",,,(773) 234-3449,https://www.eggysdiner.com/,breakfast restaurant,"Chicago, USA",google_maps
Hollywood Grill,"1601 W North Ave, Chicago, IL 60622, USA",,,(773) 250-6105,https://www.hollywood-grill.com/,diner,"Chicago, USA",google_maps
The Dearborn,"145 N Dearborn St, Chicago, IL 60602, USA",,,(312) 384-1242,http://www.thedearborntavern.com/,american restaurant,"Chicago, USA",google_maps
Au Cheval,"800 W Randolph St, Chicago, IL 60607, USA",,,(312) 929-4580,https://www.auchevaldiner.com/chicago/home,diner,"Chicago, USA",google_maps
Dash of Salt and Pepper Diner,"2201 N Lincoln Ave, Chicago, IL 60614, USA",,,(872) 206-8671,http://www.dashsnp.com/,restaurant,"Chicago, USA",google_maps
Elephant & Castle,"185 N Wabash Ave, Chicago, IL 60601, USA",,,(312) 345-1710,https://www.elephantcastle.com/en/locations/il/chicago/185-north-wabash-avenue,restaurant,"Chicago, USA",google_maps
Don's Grill,"1837 S Western Ave, Chicago, IL 60608, USA",,,(312) 733-9351,http://donsgrill.weebly.com/,breakfast restaurant,"Chicago, USA",google_maps
Pittsfield Cafe,"55 E Washington St Lobby, Chicago, IL 60602, USA",,,(312) 641-1806,http://pittsfieldcafe.com/,cafe,"Chicago, USA",google_maps
