business_name,address,owner_name,email,phone,website,category,city,source
Dalston Coffee Barcelona - Cafè d'especialitat - Coffee Roasters,"Carrer de les Ramelleres, 16, Ciutat Vella, 08001 Barcelona, Spain",,,623 98 27 94,http://www.dalstoncoffee.com/,cafe,"Barcelona, Spain",google_maps
Coffee Casa,"Carrer dels Carders, 25, Ciutat Vella, 08003 Barcelona, Spain",,,655 14 17 06,http://coffeecasa.es/,cafe,"Barcelona, Spain",google_maps
Departure Coffee Co.,"Carrer de la Verge, 1, Ciutat Vella, 08001 Barcelona, Spain",,,,,coffee shop,"Barcelona, Spain",google_maps
ONIS COFFEE,"Carrer de Roger de Llúria, 87, Eixample, 08009 Barcelona, Spain",,,,https://www.instagram.com/oniscoffee/,coffee shop,"Barcelona, Spain",google_maps
Morrow Coffee,"Av. Gran Vía de les Corts Catalanes 403 Barcelona, Spain, Eixample, 08015 Barcelona, Spain",,,,http://morrowcoffee.com/,coffee shop,"Barcelona, Spain",google_maps
BLACKBIRD Coffee Corner,"Carrer de València, 418, Eixample, 08013 Barcelona, Spain",,,,https://bit.ly/3TujEEc,coffee shop,"Barcelona, Spain",google_maps
Kafenion Barcelona,"Carrer de Pau Claris, 128, Eixample, 08009 Barcelona, Spain",,,,https://www.kafenion.eu/,cafe,"Barcelona, Spain",google_maps
Café Cometa,"Carrer del Parlament, 20, Eixample, 08015 Barcelona, Spain",,,,https://instagram.com/cafecometa,juice shop,"Barcelona, Spain",google_maps
ARTiSA | Barcelona,"Carrer de Colom, Pl. Reial, 2, Ciutat Vella, 08002 Barcelona, Spain",,info@artisa.es,658 87 98 17,http://www.artisa.es/,ice cream shop,"Barcelona, Spain",google_maps
The Coffee,"Carrer d'Enric Granados, 108, Eixample, 08008 Barcelona, Spain",,,,https://thecoffee.jp/shortcut/spain/barcelona/the-coffee-enric-granados/menu,coffee shop,"Barcelona, Spain",google_maps
Brew Coffee,"Carrer de Roger de Flor, 102, Eixample, 08013 Barcelona, Spain",,,620 90 26 94,,cafe,"Barcelona, Spain",google_maps
Ripa Coffee - Eixample,"Carrer del Consell de Cent, 291, Eixample, 08007 Barcelona, Spain",,,,,coffee shop,"Barcelona, Spain",google_maps
LITTLE FERN,"Carrer de Pere IV, 168, Sant Martí, 08005 Barcelona, Spain",,,938 08 93 17,http://www.littleferncafe.com/,brunch restaurant,"Barcelona, Spain",google_maps
Hidden Coffee Roasters - Les Corts,"C/ Constança, Carrer de Déu i Mata, esquina, Les Corts, 08029 Barcelona, Spain",,,,http://hiddencoffeeroasters.com/,coffee shop,"Barcelona, Spain",google_maps
Oslo Kaffebar,"Eichendorffstraße 13, 10115 Berlin, Germany",,oslokaffebar@gmail.com,,http://www.oslokaffebar.co/,cafe,"Berlin, Germany",google_maps
"die espressonisten | Store, Craft Coffeeshop & La Marzocco Showroom","Zimmerstraße 90, 10117 Berlin, Germany",,post@espressonisten.de,030 36409494,https://espressonisten.de/,coffee shop,"Berlin, Germany",google_maps
Espresso Bar + Deli,"Keithstraße 5, 10787 Berlin, Germany",,info@espresso-bar.berlin,030 34399295,http://espressobar.online/,coffee shop,"Berlin, Germany",google_maps
Refinery High End Coffee,"Albrechtstraße 11B, 10117 Berlin, Germany",,,030 30874491,http://refinerycoffee.de/,coffee shop,"Berlin, Germany",google_maps
Distrikt coffee,"Bergstraße 68, 10115 Berlin, Germany",,info@distriktcoffee.de,,http://distriktcoffee.de/,cafe,"Berlin, Germany",google_maps
"Wine & Coffee House (Café, Bar & Spirituosengeschäft)","Karl-Liebknecht-Str. 7, 10178 Berlin, Germany",,info@cafehaus-berlin.de,030 2423775,http://www.wine-and-coffeehouse.de/,cafe,"Berlin, Germany",google_maps
Father Carpenter,"Münzstraße 21, 10178 Berlin, Germany",,,,http://www.fathercarpenter.com/,breakfast restaurant,"Berlin, Germany",google_maps
Garçon de Café - Specialty coffee shop - Kaffee,"Invalidenstraße 65, 10557 Berlin, Germany",,,,https://www.garcondecafe.de/garcon-de-cafe-coffee-shop-in-der-naehe-vom-hauptbahnhof-berlin/,coffee shop,"Berlin, Germany",google_maps
Espresso Bar,"Reinhardtstraße 16, 10117 Berlin, Germany",,,01573 5139184,,cafe,"Berlin, Germany",google_maps
Black Hat Coffee - Specialty Espresso Bar Berlin,"Grunewaldstraße 9A, 10823 Berlin, Germany",,,,https://www.blackhatcoffee.de/,cafe,"Berlin, Germany",google_maps
Röststätte Berlin,"Rosenthaler Straße 40-41 Hackesche Höfe (Hof, 1, 10178 Berlin, Germany",,,030 40501650,https://www.roeststaette.com/rs-shop/,cafe,"Berlin, Germany",google_maps
WhyNot Kaffee,"Pohlstraße 74, 10785 Berlin, Germany",,,,https://whynotkaffee.shop/,coffee shop,"Berlin, Germany",google_maps
The Greens - Coffee & Plants,"Am Krögel 2, 10179 Berlin, Germany",,,,http://the-greens-berlin.de/,coffee shop,"Berlin, Germany",google_maps
Espresso Bar,"Mommsenstraße 4, 10629 Berlin, Germany",,,0174 5858508,http://espressobar.com/,coffee shop,"Berlin, Germany",google_maps
BEN RAHIM Berlin,"Sophienstraße 7A, 10178 Berlin, Germany",,,030 56002844,http://www.benrahim.de/,cafe,"Berlin, Germany",google_maps
NANO KAFFEE,"Besselstr.14, Charlottenstraße 1, 10969 Berlin, Germany",,,030 23523661,https://nano-kaffee.de/,coffee roastery,"Berlin, Germany",google_maps
Silo Coffee,"Gabriel-Max-Straße 4, 10245 Berlin, Germany",,hello@silo-coffee.com,030 62608833,https://www.silo-coffee.com/,breakfast restaurant,"Berlin, Germany",google_maps
Chapter One Coffee,"Mittenwalder Str. 30, 10961 Berlin, Germany",,,030 25922799,http://www.chapter-one-coffee.com/,coffee shop,"Berlin, Germany",google_maps
Pure Origins Estate Coffee,"Stadtbahnbogen, Georgenstraße 193, 10117 Berlin, Germany",,,030 20639668,http://pureorigins.cafe/,cafe,"Berlin, Germany",google_maps
Coffee and Cookies - Berlin,"Stresemannstraße 107, 10963 Berlin, Germany",,,030 49080780,https://instagram.com/coffeeundcookies?igshid=OGQ5ZDc2ODk2ZA==,cafe,"Berlin, Germany",google_maps
Cafe And Coffe | Cafe Bogotá | Bogota coffee | Bogota Beer | Rock Bar,"Cl. 19 #3-17, Bogotá, Colombia",,,313 8740060,,brewpub,"Bogotá, Colombia",google_maps
Calma Coffee & Drinks,"Dg. 68 #11a-29, Bogotá, Colombia",,,333 7170950,https://www.instagram.com/calmacoffeedrinks?igsh=MThmbTExaHRxdTRsOA==,coffee shop,"Bogotá, Colombia",google_maps
Azahar Coffee Parque 93,"Cl 93b #13-91, Bogotá, Colombia",,,(601) 7442416,http://azaharcoffee.com/,coffee shop,"Bogotá, Colombia",google_maps
Bogota Coffee Roasters,"Cl. 43 #19 - 30, Bogotá, Colombia",,,319 5827627,,cafe,"Bogotá, Colombia",google_maps
Café Amor Perfecto Chapinero Alto,"Cra. 4 #66-46, Chapinero, Bogotá, Cundinamarca, Colombia",,,318 6294872,http://cafeamorperfecto.com/,coffee shop,"Bogotá, Colombia",google_maps
Libertario Coffee Roasters - Calle 70a,"Cl. 70a # 5 - 37, Bogotá, Colombia",,,322 5112476,https://www.libertariocoffee.com/,cafe,"Bogotá, Colombia",google_maps
Café Monstruo,"Cra. 18 #84 84, Bogotá, Colombia",,cafemonstruogerencia@gmail.com,311 2615249,http://www.cafemonstruo.com/,coffee shop,"Bogotá, Colombia",google_maps
Café Matuca,"Cra. 5 # 16-42 Local 2A, Santa Fé, Bogotá, Cundinamarca, Colombia",,,316 4933513,https://cafematuca.com/,cocktail bar,"Bogotá, Colombia",google_maps
CAFFE ESPRESSO Caffe Restaurant & Bar,"Cl. 75 #1426, Bogotá, Colombia",,,(601) 3217289,https://www.caffeespressobogota.com/,restaurant,"Bogotá, Colombia",google_maps
Varietale Javeriana,"Cl. 41 #8-43, Bogotá, Colombia",,,324 2550397,http://www.varietale.com/,cafe,"Bogotá, Colombia",google_maps
Café Banna,"Café Banna, Cl. 69 #10a-19, Bogotá, Colombia",,,310 5461108,https://www.bannacoffee.com/,meal delivery,"Bogotá, Colombia",google_maps
Libertario Coffee Roasters - Calle 85,"Kr 13 #85 - 13, Chapinero, Bogotá, Cundinamarca, Colombia",,,322 5112476,https://www.libertariocoffee.com/,coffee shop,"Bogotá, Colombia",google_maps
Arte y pasión Café: Escuela de baristas,"Cl. 10 #8 - 87, Bogotá, Colombia",,arteypasioncafe@gmail.com,317 5097835,https://arteypasioncafe.com/,cafe,"Bogotá, Colombia",google_maps
Café Casa Galería,"Cl. Del Embudo #12B - 92, Bogotá, Colombia",,experiencias@casagaleria.co,321 2683638,https://casagaleria.co/,breakfast restaurant,"Bogotá, Colombia",google_maps
Bogotá store café bar,"Cra. 9 #60-60, Bogotá, Colombia",,,316 3700288,https://bogotastorecafe.my.canva.site/dagcsby6e7c,coffee shop,"Bogotá, Colombia",google_maps
DV Café Especial.,"Centro histórico, Cl. 12b #4-06, La Candelaria, Bogotá, Colombia",,experiencias@divinocafeespecial.com,317 3810597,https://www.divinocafeespecial.com/,food store,"Bogotá, Colombia",google_maps
The Coffee Corner,"Ak 7 #72 - 41, Chapinero, Bogotá, Cundinamarca, Colombia",,,(601) 6006100,https://linktr.ee/coffeecorner,cake shop,"Bogotá, Colombia",google_maps
Tropicalia Coffee,"Cl. 81a #8-23, Bogotá, Colombia",,,322 6802553,https://www.tropicaliacoffee.com/,cafe,"Bogotá, Colombia",google_maps
Diosa Café,"Cra. 4 #54-24, Chapinero, Bogotá, Cundinamarca, Colombia",,,,,bakery,"Bogotá, Colombia",google_maps
Érase una vez café de especialidad,"Cra. 38a #25-76 Piso 1, Bogotá, Colombia",,,322 8965669,https://www.eraseunavezcafedeespecialidad.com/,coffee shop,"Bogotá, Colombia",google_maps
CCS Coffee Shop,"Bernardo de Irigoyen 356, C1072AAH Cdad. Autónoma de Buenos Aires, Argentina",,,011 15-2404-6013,,cafe,"Buenos Aires, Argentina",google_maps
El Gato Negro,"Av. Corrientes 1669, C1042AAC Cdad. Autónoma de Buenos Aires, Argentina",,,011 4374-1730,http://www.donvictoriano.com.ar/,deli,"Buenos Aires, Argentina",google_maps
Café Boheme - Café de Especialidad,"Libertad 545, C1012 Cdad. Autónoma de Buenos Aires, Argentina",,,,https://www.instagram.com/cafe__boheme/,coffee shop,"Buenos Aires, Argentina",google_maps
Tónico Café,"Riobamba 1173, C1116 Cdad. Autónoma de Buenos Aires, Argentina",,,,,wine bar,"Buenos Aires, Argentina",google_maps
TERRASOHO - Specialty Coffee,"Gorriti 4563, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,https://www.instagram.com/terrasoho?igsh=MTV6aXl1cmFobXR1Ng==,coffee shop,"Buenos Aires, Argentina",google_maps
Full City Coffee Roasters,"Thames 1535, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,http://www.fullcity.com.ar/,breakfast restaurant,"Buenos Aires, Argentina",google_maps
Dopo Café Palermo Soho,"José A. Cabrera 5002, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,011 2730-0781,,wine bar,"Buenos Aires, Argentina",google_maps
Toki Moment - Specialty Coffee,"Marcelo Torcuato de Alvear 664, C1058 Cdad. Autónoma de Buenos Aires, Argentina",,,,,coffee shop,"Buenos Aires, Argentina",google_maps
Vive Café,"C1414BTH, Costa Rica 5722, C1414BTH Cdad. Autónoma de Buenos Aires, Argentina",,,011 4774-5461,http://vivecafe.com.ar/,coffee shop,"Buenos Aires, Argentina",google_maps
CIC Buenos Aires Coffee,"Av. Corrientes 930, C1043 Cdad. Autónoma de Buenos Aires, Argentina",,,,,coffee shop,"Buenos Aires, Argentina",google_maps
Hobby - Café de Especialidad,"Guevara 91, C1427 Cdad. Autónoma de Buenos Aires, Argentina",,,,,coffee shop,"Buenos Aires, Argentina",google_maps
Cuervo Café,"El Salvador 4580, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,http://www.cuervocafe.com/,cafe,"Buenos Aires, Argentina",google_maps
Lattente,"Thames 1891, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,http://www.cafelattente.com/,coffee shop,"Buenos Aires, Argentina",google_maps
DOC Café,"Aráoz 645, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,011 6196-5270,http://doccafe.com.ar/,cafe,"Buenos Aires, Argentina",google_maps
Al Diablo Coffee Roasters,"Costa Rica 4752, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,,,coffee shop,"Buenos Aires, Argentina",google_maps
1745 Café Bistró,"San Martín 705, C1004AAO Cdad. Autónoma de Buenos Aires, Argentina",,,011 5825-8055,https://cafebistro1745.meitre.com/,bistro,"Buenos Aires, Argentina",google_maps
Hi coffee,"Güemes 4125, C1414 Cdad. Autónoma de Buenos Aires, Argentina",,,011 2303-2605,,coffee shop,"Buenos Aires, Argentina",google_maps
COFFEE STREET,"Paraguay 4400, C1425BSL Cdad. Autónoma de Buenos Aires, Argentina",,,,https://www.instagram.com/coffeestreetba/,coffee shop,"Buenos Aires, Argentina",google_maps
THE GLORY HOLE CAFE,"Humberto 1º 998, C1072 Z, Cdad. Autónoma de Buenos Aires, Argentina",,,,https://www.instagram.com/thegloryholecafe,coffee shop,"Buenos Aires, Argentina",google_maps
Seattle Cafe,"Charcas 4625, C1425BNQ Cdad. Autónoma de Buenos Aires, Argentina",,,011 6406-6534,https://instagram.com/seattle.ba,coffee shop,"Buenos Aires, Argentina",google_maps
Shift Espresso Bar | Green Point,"45 Main Rd, Green Point, Cape Town, 8005, South Africa",,,084 014 7469,https://shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
Truth Coffee Roasting,"36 Buitenkant St, Cape Town City Centre, Cape Town, 8000, South Africa",,,021 201 7000,https://www.truth.capetown/,cafe,"Cape Town, South Africa",google_maps
Rosetta Roastery Cafe (Bree Street),"101 Bree St, CBD, Cape Town, 8001, South Africa",,,021 447 4099,http://www.rosettaroastery.com/,coffee shop,"Cape Town, South Africa",google_maps
Shift Espresso bar | Waterway House,"4 Dock Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",,,082 044 2454,https://shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
Shift Espresso Bar | Newlands,"9 Hemlock St, Newlands, Cape Town, 7700, South Africa",,,079 411 6316,http://www.shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
The House of Machines,"84 Shortmarket St, Cape Town City Centre, Cape Town, 8000, South Africa",,,,http://www.thehouseofmachines.com/,bar,"Cape Town, South Africa",google_maps
Shift Espresso Bar | Kloof Street,"100 Kloof St, Gardens, Cape Town, 8001, South Africa",,,073 570 0817,https://www.shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
Shift Espresso bar | Strand street,"130 Strand St, De Waterkant, Cape Town, 8001, South Africa",,,073 015 0097,http://www.shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
RAW Espresso Bar,"1 Mostert St, Cape Town City Centre, Cape Town, 8000, South Africa",,,021 462 7986,,cafe,"Cape Town, South Africa",google_maps
Shift Espresso Bar | Icon Building,"Hans Strijdom Ave, Cape Town City Centre, Cape Town, 8000, South Africa",,,021 569 9359,http://shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
Origin Coffee Roasting,"28 Hudson St, De Waterkant, Cape Town, 8001, South Africa",,,021 421 1000,http://originroasting.co.za/,coffee roastery,"Cape Town, South Africa",google_maps
"Stellski Café and Coffee, Bree Street","129 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",,,066 275 5115,http://www.stellskicoffee.com/,cafe,"Cape Town, South Africa",google_maps
Mulino,"22 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",,,072 645 7809,,restaurant,"Cape Town, South Africa",google_maps
Shift Espresso Bar | Glengariff,"229a Main Rd, Three Anchor Bay, Cape Town, 8005, South Africa",,,063 238 0112,http://www.shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
Ground Art Caffe,"160 Strand St, De Waterkant, Cape Town, 8001, South Africa",,info@groundartcaffe.co.za,021 418 1331,http://www.groundartcaffe.co.za/,coffee shop,"Cape Town, South Africa",google_maps
Deluxe Coffeeworks,"171A Buitenkant St, Gardens, Cape Town, 8001, South Africa",,,076 767 3519,http://www.deluxecoffeeworks.co.za/,coffee shop,"Cape Town, South Africa",google_maps
Shift Espresso Bar | Old Cape Quarter,"Unit A26, The Old Cape Quarter, 68 Waterkant St, Green Point, Cape Town, 8001, South Africa",,,060 739 2917,https://www.shiftespresso.com/,coffee shop,"Cape Town, South Africa",google_maps
Hey Stranger Coffee Collective,"172 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",,,,,coffee shop,"Cape Town, South Africa",google_maps
JARRYDS.,"90 Regent Rd, Sea Point, Cape Town, 8005, South Africa",,jarrydseatery@nonamehg.com,021 023 3642,https://www.nonamehg.com/jarryds,brunch restaurant,"Cape Town, South Africa",google_maps
Courage Mobile Bar,"Cnr bradwell &, Buitenkant St, Vredehoek, Cape Town, 8001, South Africa",,info@takecourage.co.za,072 671 6744,http://www.takecourage.co.za/,food store,"Cape Town, South Africa",google_maps
ESPRESSO AND MILK,"20 N Wacker Dr Suite 105, Chicago, IL 60606, USA",,,,https://www.espressoandmilk.com/,coffee shop,"Chicago, USA",google_maps
Dark Matter Coffee - Star Lounge Coffee Bar,"2521 W Chicago Ave, Chicago, IL 60622, USA",,,(773) 384-7827,http://www.darkmattercoffee.com/,coffee shop,"Chicago, USA",google_maps
Hexe Coffee Co.,"2000 W Diversey Pkwy, Chicago, IL 60614, USA",,,(773) 904-7702,http://hexecoffee.com/,cafe,"Chicago, USA",google_maps
