business_name,address,owner_name,email,phone,website,category,city,source
Ezra & Gil,"20 Hilton St, Manchester M1 1FR, UK",,hello@ezraandgil.co.uk,,http://www.ezraandgil.com/,cafes,"Manchester, UK",google_maps
POT KETTLE BLACK Barton Arcade,"Manchester M3 2BW, UK",,hello@potkettleblackltd.co.uk,,https://potkettleblackltd.co.uk/,cafes,"Manchester, UK",google_maps
Bruncho,"270 Deansgate, Manchester M3 4JB, UK",,info@oralounge.uk,07708 433823,https://bruncho.co.uk/,cafes,"Manchester, UK",google_maps
Evelyn's,"44 Tib St, Manchester M4 1LA, UK",,hello@evelyns.co,0161 834 3303,http://www.evelyns.co/,cafes,"Manchester, UK",google_maps
Sugar Junction,"60 Tib St, Manchester M4 1LG, UK",,sugarjunctionmcr@gmail.com,0161 839 4753,http://www.sugarjunction.co.uk/,cafes,"Manchester, UK",google_maps
Federal Cafe Bar,"Unit B2 - 2, Circle Square, Oxford Rd, Manchester M1 7FS, UK",,jobs@federalcafe.co.uk,,https://www.federalcafe.co.uk/,cafes,"Manchester, UK",google_maps
Cafe North,"66 Shudehill, Manchester M4 4AA, UK",,cafenorth@outlook.com,0161 637 7480,http://www.cafenorth.org/,cafes,"Manchester, UK",google_maps
The Koffee Pot,"84-86 Oldham St, Manchester M4 1LE, UK",,hello@thekoffeepot.co.uk,0161 236 8918,https://www.thekoffeepot.co.uk/menus,cafes,"Manchester, UK",google_maps
Cafebrería El Péndulo Roma,"Av. Álvaro Obregón 86, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",,web@pendulo.com,55 5574 7034,http://pendulo.com/,cafes,"Mexico City, Mexico",google_maps
Café Memorias de un Barista,"Frontera 83, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",,memoriasdeunbarista@gmail.com,55 5207 6201,http://www.memoriasdeunbarista.com/,cafes,"Mexico City, Mexico",google_maps
Kala Ghoda Cafe,"10, Rope Walk Ln, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India",,info@kgcafe.in,098338 03418,https://kgcafe.in/,cafes,"Mumbai, India",google_maps
Bombay To Barcelona Library Cafe,"Timmy Arcade, 778, Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059, India",,bombay2barcelonalc@gmail.com,077384 46788,http://www.bombaytobarcelonalibrarycafe.com/,cafes,"Mumbai, India",google_maps
Mockingbird Cafe Bar,"80, Veer Nariman Rd, Churchgate, Mumbai, Maharashtra 400020, India",,contact@mockingbirdcafebar.com,080976 06010,http://www.mockingbirdcafebar.com/,cafes,"Mumbai, India",google_maps
Bayleaf Cafe,"32, Juhu Rd, Janki Kutir, Juhu Tara, Juhu, Mumbai, Maharashtra 400049, India",,bayleafcafejuhu@gmail.com,084549 44954,https://bayleafcafe.in/,cafes,"Mumbai, India",google_maps
The Homemade Cafe,"Shop No. 4, 41, kaveri Building, Near, Oshiwara Police Station Rd, Anand Nagar, Andheri West, Mumbai, Maharashtra 400102, India",,thehomemadecafe4@gmail.com,070458 94299,http://thehomemadecafe.co.in/,cafes,"Mumbai, India",google_maps
Aromas Café & Bistro,"G6, Ventura Building, सेंट्रल एवेन्यू, opposite DMart, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",,info@ihpl.asia,082911 66739,http://aromas.asia/,cafes,"Mumbai, India",google_maps
Fair Trade Cafe,"1020 N 1st Ave, Phoenix, AZ 85003, USA",,info@azfairtrade.com,(602) 354-8150,https://azfairtrade.com/?y_source=1_NTgwNjEyNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,cafes,"Phoenix, USA",google_maps
"Songbird Coffee & Tea House - Phoenix, AZ","812 N 3rd St Ac, Phoenix, AZ 85004, USA",,info@songbirdcoffeehouse.com,(602) 374-4192,http://www.songbirdcoffeehouse.com/,cafes,"Phoenix, USA",google_maps
The Coffee Builders,"901 S 7th St Bldg C, Phoenix, AZ 85034, USA",,creative@thecoffeebuilders.com,(602) 904-7550,http://www.thecoffeebuilders.com/,cafes,"Phoenix, USA",google_maps
Case Study Coffee Lounge,"4802 N 16th St, Phoenix, AZ 85016, USA",,william@casestudycoffeelounge.com,(480) 590-4270,https://www.casestudycoffeelounge.com/,cafes,"Phoenix, USA",google_maps
Mis Raices Cafe,"1325 Grand Ave Suite 3, Phoenix, AZ 85007, USA",,misraicescafeaz@gmail.com,(602) 675-2228,http://misraicescafe.com/,cafes,"Phoenix, USA",google_maps
Fillmore Coffee Co.,"600 N 4th St, Phoenix, AZ 85004, USA",,info@fillmorecoffeeco.com,(928) 232-8527,http://www.fillmorecoffeeco.com/,cafes,"Phoenix, USA",google_maps
dialog,"1001 N Central Ave suite 110, Phoenix, AZ 85004, USA",,hello@dialogphx.com,(602) 760-6911,http://dialogphx.com/,cafes,"Phoenix, USA",google_maps
Let's Meet Up,"3058 N 16th St Suite A, Phoenix, AZ 85016, USA",Up Let,info@redstakesolutions.com,,http://www.letsmeetup.coffee/,cafes,"Phoenix, USA",google_maps
The Populus,"146 Neil Rd, Singapore 088875",,enquiries@thepopuluscafe.com,6635 8420,https://thepopulus.cafe/,cafes,Singapore,google_maps
Common Man Coffee Roasters - Martin Road,"22 Martin Rd, #01-00, Singapore 239058",,training@cmcroasters.com,6836 4695,https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_martin_road,cafes,Singapore,google_maps
MERCI MARCEL ORCHARD,"390 Orchard Road, 01-03 Palais Renaissance, 390 Orchard Rd, #01 - 03 / 04, Singapore 238871",,hello@mercimarcelgroup.com,6970 9792,http://www.mercimarcelgroup.com/,cafes,Singapore,google_maps
Rise Bakehouse @ TripleOne Somerset,"111 Somerset Rd, #01-05 TripleOne Somerset, Singapore 238164",,hello@risebakehouse.sg,8928 9111,https://risebakehouse.sg/,cafes,Singapore,google_maps
Brunches Cafe,"96 Rangoon Rd, Singapore 218381",,contactus@brunches.sg,8685 8488,http://brunches.sg/,cafes,Singapore,google_maps
Wildseed Café at The Summerhouse,"3 Park Ln, Level 1A Seletar Aerospace Drive, Singapore 798387",,enquiry@thesummerhouse.sg,8126 7524,https://www.wildseedcafe.sg/the-summerhouse,cafes,Singapore,google_maps
Cafe de Muse - The Restaurant,"350 Orchard Road, Shaw House, #01-K5/K6 Orchard, Singapore 238868",,jris@cafedemusesg.com,6970 5011,https://www.cafedemusesg.com/,cafes,Singapore,google_maps
Wildseed Cafe At The Garage,"50 Cluny Park Rd, Level 1 Singapore Botanic Gardens, Singapore 257488",,wildseedcafesbg@thegarage.sg,9815 3213,https://www.wildseedcafe.sg/the-garage,cafes,Singapore,google_maps
CAFE KREAMS,"32 Maxwell Rd, #01-07 Maxwell Chambers, Singapore 069115",,admin@mininve.com,9673 2307,http://www.kreams.sg/,cafes,Singapore,google_maps
The Book Cafe,"20 Martin Rd, #01-02 Seng Kee Building, Singapore 239070",,info@thebookcafe.com.sg,6887 5430,https://www.thebookcafesg.com/,cafes,Singapore,google_maps
Le Jardin Cafe | Fort Canning,"5 Cox Terrace, Level 2 Fort Canning Arts Centre, Singapore 179620",,enquiries@lejardin.com.sg,8870 9977,http://www.lejardin.com.sg/,cafes,Singapore,google_maps
Atlas Coffeehouse,"6 Duke's Rd, Singapore 268886",,hello@atlascoffeehouse.com.sg,6314 2674,http://www.atlascoffeehouse.com.sg/,cafes,Singapore,google_maps
Symmetry,"9 Jln Kubor, #01-01, Singapore 199206",,info@symmetry.com.sg,6291 9901,http://www.symmetry.com.sg/,cafes,Singapore,google_maps
Padaria Bella Paulista,"Rua Haddock Lobo, 354 - Cerqueira César, São Paulo - SP, 01414-000, Brazil",,sac@bellapaulista.com,(11) 3214-3347,https://padariabellapaulista.com.br/,cafes,"Sao Paulo, Brazil",google_maps
Urbe Cafe Bar,"R. Antônio Carlos, 404 - Consolação, São Paulo - SP, 01309-010, Brazil",,lojaonline@urbecafe.com.br,(11) 99344-8165,http://www.urbecafe.com.br/,cafes,"Sao Paulo, Brazil",google_maps
London Coffee Station,"Rua Jardim Ivone, 21 - Vila Mariana, São Paulo - SP, 04105-020, Brazil",,londoncoffeestation@gmail.com,(11) 93099-1094,http://www.londoncoffeestation.com.br/,cafes,"Sao Paulo, Brazil",google_maps
Um Coffee Co.,"R. Júlio Conceição, 553 - Bom Retiro, São Paulo - SP, 01126-001, Brazil",,cafe@umcoffeeco.com.br,(11) 3229-3988,http://www.umcoffeeco.com.br/,cafes,"Sao Paulo, Brazil",google_maps
Sterna Café - Jardins,"R. Augusta, 2840 - Cerqueira César, São Paulo - SP, 01412-100, Brazil",,sac@sternacafe.com.br,(11) 93801-0157,https://sternacafe.com.br/,cafes,"Sao Paulo, Brazil",google_maps
CAFE REISSUE,"3-chōme-25-7 Jingūmae, Shibuya, Tokyo 150-0001, Japan",,reissue2015@outlook.jp,03-5785-3144,https://www.reissue.co.jp/,cafes,"Tokyo, Japan",google_maps
GLITCH COFFEE & ROASTERS,"Japan, 〒101-0054 Tokyo, Chiyoda City, Kanda Nishikichō, 3-chōme−１６ １階",,press@glitchcoffee.com,03-5244-5458,https://glitchcoffee.com/,cafes,"Tokyo, Japan",google_maps
MIA MIA Tokyo,"4-chōme-10-1 Nagasaki, Toshima City, Tokyo 171-0051, Japan",,hello@mia-mia.tokyo,,http://www.mia-mia.tokyo/,cafes,"Tokyo, Japan",google_maps
Pokemon Cafe Tokyo Nihombashi,"Japan, 〒103-0027 Tokyo, Chuo City, Nihonbashi, 2-chōme−11−２ 髙島屋S.C.東館 ５階",,pokemon-cafe-cs@sld-inc.com,03-6262-3439,https://www.pokemon-cafe.jp/ja/cafe/,cafes,"Tokyo, Japan",google_maps
Tokyo Little House,"3-chōme-6-12 Akasaka, Minato City, Tokyo 107-0052, Japan",,hello@littlehouse.tokyo,,http://littlehouse.tokyo/,cafes,"Tokyo, Japan",google_maps
KOFFEE MAMEYA,"4-chōme-15-3 Jingūmae, Shibuya, Tokyo 150-0001, Japan",,info@koffee-mameya.com,03-5413-9422,http://koffee-mameya.com/,cafes,"Tokyo, Japan",google_maps
Ninja Experience Cafe Harajuku In Tokyo,"Japan, 〒150-0001 Tokyo, Shibuya, Jingūmae, 1-chōme−16−１１ 539 Bldg., B1",,info@ninja-cafe.com,070-9117-2841,https://ninja-cafe.com/en/harajuku/,cafes,"Tokyo, Japan",google_maps
Cafe Medina,"780 Richards St, Vancouver, BC V6B 2W1, Canada",,reservations@medinacafe.com,(604) 879-3114,http://www.medinacafe.com/,cafes,"Vancouver, Canada",google_maps
Bahar Bakery & Cafe,"579 Robson St, Vancouver, BC V6B 1A6, Canada",,baharbakerycafe@gmail.com,,https://www.baharbakery.ca/,cafes,"Vancouver, Canada",google_maps
"Perfecto Cafe, Bakery & Gelato (Davie)","605 Davie St, Vancouver, BC V6B 2G6, Canada",,info@perfectocafe.ca,(604) 428-2112,https://www.perfectocafe.ca/,cafes,"Vancouver, Canada",google_maps
New Amsterdam Cafe,"301 W Hastings St, Vancouver, BC V6B 1H6, Canada",,hi@newamsterdamcafe.com,(604) 682-8955,http://newamsterdamcafe.com/,cafes,"Vancouver, Canada",google_maps
Prototype Coffee,"883 E Hastings St, Vancouver, BC V6A 1R8, Canada",,coffee@prototypecoffee.ca,(604) 251-6451,https://www.prototypecoffee.ca/,cafes,"Vancouver, Canada",google_maps
Nelson the Seagull Cafe | Sourdough Baked Daily,"315 Carrall St, Vancouver, BC V6B 2J4, Canada",,info@nelsontheseagull.com,(604) 681-5776,http://www.nelsontheseagull.com/,cafes,"Vancouver, Canada",google_maps
Cafe Bonjour,"55 Temple Pl, Boston, MA 02111, USA",,info@dreamingcode.com,(617) 779-0062,https://www.cafebonjourboston.com/,cafes,"Boston, USA",google_maps
Thinking Cup,"85 Newbury St, Boston, MA 02116, USA",,info@thinkingcup.com,(617) 247-3333,http://thinkingcup.com/,cafes,"Boston, USA",google_maps
Trident Booksellers & Cafe,"338 Newbury St, Boston, MA 02115, USA",,orders@tridentbookscafe.com,(617) 267-8688,http://www.tridentbookscafe.com/,cafes,"Boston, USA",google_maps
Storyville Coffee Pike Place,"94 Pike St Top floor Suite 34, Seattle, WA 98101, USA",,info@storyville.com,(206) 780-5777,https://storyville.com/pages/pike-place-market,cafes,"Seattle, USA",google_maps
Bacco Cafe,"86 Pine St, Seattle, WA 98101, USA",,baccocafe@gmail.com,(206) 355-8887,http://baccocafe.com/,cafes,"Seattle, USA",google_maps
Good Voyage,"8520 14th Ave S, Seattle, WA 98108, USA",,info@goodvoyageseattle.com,,http://www.goodvoyageseattle.com/,cafes,"Seattle, USA",google_maps
Citizen Collective,"706 Taylor Ave N, Seattle, WA 98109, USA",,info@citizen-collective.com,(206) 284-1015,http://citizen-collective.com/,cafes,"Seattle, USA",google_maps
Zeitgeist Coffee,"171 S Jackson St, Seattle, WA 98104, USA",,info@zeitgeistcoffee.com,(206) 583-0497,http://zeitgeistcoffee.com/,cafes,"Seattle, USA",google_maps
The Usual,"1414 E Yesler Wy, Seattle, WA 98122, USA",,theusualcafe@yahoo.com,,https://theusual.squarespace.com/,cafes,"Seattle, USA",google_maps
Aroom Coffee Fremont,"3801 Stone Way N Suite C, Seattle, WA 98103, USA",,hello@aroomcoffee.com,(206) 960-9609,https://www.aroomcoffee.com/,cafes,"Seattle, USA",google_maps
Stone Way Cafe,"3525 Stone Way N, Seattle, WA 98103, USA",,info@stonewaycafe.com,(206) 420-4435,http://www.stonewaycafe.com/,cafes,"Seattle, USA",google_maps
Faculty Coffee,"14 Piccadilly Arcade, Birmingham B2 4HD, UK",,hello@facultycoffee.com,0121 448 7543,http://www.facultycoffee.com/,cafes,"Birmingham, UK",google_maps
Cherry Red's Cafe Bar,"88-92 John Bright St, Birmingham B1 1BN, UK",,people@cherryreds.com,0121 643 5716,http://www.cherryreds.com/,cafes,"Birmingham, UK",google_maps
Coffee Joint,"110 Digbeth, Birmingham B5 6DT, UK",,info@coffeejoint.co.uk,07777 333425,https://www.coffeejoint.co.uk/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br13062-website,cafes,"Birmingham, UK",google_maps
Rising Cafe,"58 Chester St, Birmingham B6 4BE, UK",,birmingham@risingcafe.co.uk,0121 594 0640,https://www.risingcafe.co.uk/birmingham,cafes,"Birmingham, UK",google_maps
Ju Ju's Cafe Birmingham,"Watermarque, Canal Square, 100 Browning St, Birmingham B16 8EH, UK",,julia@jujuscafe.org.uk,0121 456 3384,http://www.jujuscafe.co.uk/,cafes,"Birmingham, UK",google_maps
Saint Kitchen - JQ,"Unit 2, 61 St Paul's Square, Birmingham B3 1QS, UK",,hi@saintkitchen.com,0121 236 2940,http://www.saintkitchen.com/,cafes,"Birmingham, UK",google_maps
200 Degrees Coffee Shop & Barista School,"21 Colmore Row, Birmingham B3 2BH, UK",Up All,colmorerow@200degs.com,0121 312 4375,http://www.200degs.com/birmingham-colmore-row,cafes,"Birmingham, UK",google_maps
Wayland’s Yard Coffee & Brunch Cafe / Diner,"42 Bull St, Birmingham B4 6AF, UK",,hi@waylandsyard.co.uk,,https://www.waylandsyard.co.uk/,cafes,"Birmingham, UK",google_maps
Coffee Tales Jewellery Quarter,"Unit 2, 17-21 Warstone Ln, Birmingham B18 6HP, UK",,hello@coffee-tales.com,0121 212 3531,http://www.coffee-tales.com/,cafes,"Birmingham, UK",google_maps
Ottoman Coffeehouse,"73 Berkeley St., Glasgow G3 7DX, UK",,admin@ottomancoffeehouse.co.uk,0141 588 5982,http://www.ottomancoffeehouse.co.uk/,cafes,"Glasgow, UK",google_maps
Singl-end Merchant City,"15 John St, Glasgow G1 1HP, UK",,garnethill@thesingl-end.co.uk,0141 552 4433,https://www.thesingl-end.co.uk/,cafes,"Glasgow, UK",google_maps
Sorriso Cafe,"81 Candleriggs, Glasgow G1 1NP, UK",,sorrisoglasgow@gmail.com,0141 737 6861,https://www.sorrisocafe.co.uk/,cafes,"Glasgow, UK",google_maps
Crew Collective & Cafe,"360 Rue Saint-Jacques, Montréal, QC H2Y 1P5, Canada",,josianne@crewcollectivecafe.com,(514) 285-7095,https://crewcollectivecafe.com/,cafes,"Montreal, Canada",google_maps
"La Finca Café | Café, Marché Local Lunch De Quartier Dans La Région De Montréal","1067 Rue de Bleury, Montréal, QC H2Z 1N1, Canada",,info@lafinca.ca,(514) 903-8911,http://www.lafinca.ca/,cafes,"Montreal, Canada",google_maps
Bar Caffettiera,"2055 Rue Stanley, Montréal, QC H3A 0B7, Canada",,info@caffettiera.ca,(514) 507-2055,http://caffettiera.ca/,cafes,"Montreal, Canada",google_maps
Cafe Aunja,"1448 Rue Sherbrooke O, Montréal, QC H3G 1K4, Canada",,info@aunja.com,(514) 914-8337,http://aunja.com/,cafes,"Montreal, Canada",google_maps
Café Parvis,"433 Rue Mayor, Montréal, QC H3A 1N9, Canada",,info@cafeparvis.com,(514) 764-3589,http://cafeparvis.com/,cafes,"Montreal, Canada",google_maps
Amea Café,"1188 Rue Sherbrooke O, Montréal, QC H3A 1H6, Canada",,rsvp@ameacafe.com,,http://www.ameacafe.com/,cafes,"Montreal, Canada",google_maps
Alforno Bakery & Cafe,"222 7 St SW, Calgary, AB T2P 0E4, Canada",,orders@alforno.ca,(403) 454-0308,http://alforno.ca/,cafes,"Calgary, Canada",google_maps
The Rooftop YYC,"414 3 St SW, Calgary, AB T2P 1R2, Canada",Heights Rise Above,reservations@therooftop.ca,(403) 262-0080,https://www.therooftop.ca/,cafes,"Calgary, Canada",google_maps
Higher Ground Cafe,"1126 Kensington Rd NW, Calgary, AB T2N 3P3, Canada",,info@highergroundcafe.ca,(403) 270-3780,http://highergroundcafe.ca/,cafes,"Calgary, Canada",google_maps
Sought and Found Coffee Roasters,"916 Centre St N, Calgary, AB T2E 2P7, Canada",,meetme@soughtxfound.coffee,(403) 830-7278,https://www.soughtxfound.coffee/,cafes,"Calgary, Canada",google_maps
Analog Coffee 17 Ave,"740 17 Ave SW, Calgary, AB T2S 0B7, Canada",,orderdesk@analogcoffee.ca,(587) 356-0042,http://www.analogcoffee.ca/,cafes,"Calgary, Canada",google_maps
ZCREW Cafe,"401 11 Ave SE, Calgary, AB T2G 1H7, Canada",,info@zcrewcafe.com,(403) 460-6668,https://zcrewcafe.com/,cafes,"Calgary, Canada",google_maps
